date,hs300_benchmark,single_momentum_nav,thr_3%_def_30%_nav,thr_3%_def_50%_nav,thr_3%_def_70%_nav,thr_5%_def_30%_nav,thr_5%_def_50%_nav,thr_5%_def_70%_nav,thr_8%_def_30%_nav,thr_8%_def_50%_nav,thr_8%_def_70%_nav
2014-10-31,1.0023745461047748,0.9531891892659146,0.9760352749763422,0.9705717267056665,0.9649470737773183,1.036089697254622,1.021919749536083,1.0076518724961065,1.058540758374027,1.036296639317678,1.014185348729642
2014-11-03,1.000412184033309,0.9513231180261614,0.9734912967381957,0.9679451217205225,0.962239384683236,1.032120004927976,1.0153940806373851,0.9986434904942255,1.0544850466561189,1.0296791639708216,1.0051185576171162
2014-11-04,0.9996272392047226,0.9505766895302603,0.972727474614431,0.9671856512444766,0.9614843910506875,1.0306398298459774,1.0138364326562896,0.9970117524770683,1.0540758027829018,1.0290131360510475,1.004208359699481
2014-11-05,0.9984498219618431,0.9494570467864084,0.9715817414287838,0.9660464455304077,0.9603519006018646,1.0240996191101928,1.003452707655934,0.9829165117410837,1.048068116860305,1.0192383998709424,0.9908536025843067
2014-11-06,0.9988422943761363,0.9498302610343591,0.9696681487546498,0.9631975226885658,0.9565792858127596,1.0227473748948184,1.0012444050422546,0.979888159812304,1.0466842241003662,1.0169953576177055,0.9878007965904291
2014-11-07,0.9968799323046706,0.9479641897946062,0.9691537359436394,0.9623458891583372,0.9553951912060948,1.0222048033431501,1.0003591314745781,0.9786752124880448,1.046128953954955,1.0160961574783443,0.9865780546671518
2014-11-10,1.0247454737194859,0.9744624013991008,0.9752055816818171,0.9723614464635724,0.969315696870701,1.0285879245686322,1.0107703093265057,0.9929349177541461,1.0526614686807145,1.0266711174875298,1.000952907633737
2014-11-11,1.018073442676502,0.96811775918394,0.968226344217296,0.9653059605256269,0.9621860105333466,1.0240362556616474,1.0033156042251823,0.9826824878007626,1.0480032704245135,1.01909913961452,0.9906176888911411
2014-11-12,1.0329873944196428,0.9822999006060642,0.9824100763222527,0.979446911373728,0.9762812566398492,1.0283650747080375,1.0103843183016257,0.9923751728411577,1.05243340313965,1.0262790542925615,1.000388642757791
2014-11-13,1.0271003082052454,0.9767016868868049,0.9768112347018754,0.973864957091583,0.9707173437030722,1.027025476260741,1.0081906919049657,0.9893588349297865,1.0510624521151521,1.0240509191334375,0.9973479477950015
2014-11-14,1.028277725448125,0.9778213296306569,0.9779310030259509,0.9749813479480122,0.9718301262904278,1.0255474195352021,1.0057724412266065,0.9860365222263588,1.0495498022712881,1.0215946260434967,0.9939988072812546
2014-11-17,1.0239605288909,0.9737159729031999,0.973825185837674,0.9708879148077724,0.9677499234701243,1.0326929953330153,1.0174520949043038,1.0020671773423089,1.056862616406307,1.033458016749085,1.0101589105898148
2014-11-18,1.012971301290691,0.9632659739605821,0.9633740148129691,0.9604682668144348,0.9573639526548068,1.03335639554415,1.018541444042317,1.0035692052312588,1.0575415431406152,1.034564502848388,1.01167306741511
2014-11-19,1.0098315219763454,0.9602802599769769,0.9603879659487676,0.9574912245306239,0.9543965324218587,1.0346812114358732,1.020717814649245,1.0065713353323782,1.058897365631821,1.0367751107604573,1.0146994398390015
2014-11-20,1.0114014116335182,0.9617731169687793,0.9573132532251029,0.9527017311925994,0.9479043616947597,1.0320394721726327,1.0163743345869078,1.000574740143164,1.0561937978897824,1.0323633017784979,1.008654421899535
2014-11-21,1.030632559933884,0.9800606151183603,0.9748818645623556,0.9700886302103927,0.965107115438378,1.0345642039285916,1.0205183501141937,1.00628617535514,1.0587776196271093,1.0365725083737323,1.0144119771833393
2014-11-24,1.0600679910058726,1.008051683714658,1.0027250252029412,0.997794893449456,0.9926711038838766,1.0634202521578444,1.0488776651221228,1.0341464880116316,1.0601298260378718,1.038778920694664,1.017434916238377
2014-11-25,1.0710572186060812,1.0185016826572755,1.013119805175426,1.008138565058706,1.0029616595701956,1.0744442310769184,1.0597508878631146,1.0448669995497006,1.0704234668513268,1.048760293898484,1.0271084018922907
2014-11-26,1.0828313910348768,1.0296981100957947,1.0242570694316604,1.0192210703543314,1.013987254948395,1.0862556370616412,1.0714007693713206,1.0563532619119183,1.082190672423163,1.0602893553924213,1.0383994433202017
2014-11-27,1.0926432013922063,1.0390284662945606,1.033538122978522,1.028456491434019,1.0231752510968943,1.0960984753822431,1.081109003961492,1.065925147213766,1.0919966770663594,1.069896906637369,1.0478086445101273
2014-11-28,1.118546380735556,1.0636606066593024,1.0580401043422372,1.0528380030843947,1.0474315609289329,1.1220835685486326,1.1067387432795446,1.0911949244106443,1.1178845293243982,1.0952608419240308,1.0726489356515312
2014-12-01,1.1197237979784356,1.0647802494031544,1.0591538307678605,1.0539462536139572,1.0485341204667529,1.1232647091471049,1.1079037314303652,1.092343550646866,1.1190612498815817,1.0964137480734246,1.0737780397943224
2014-12-02,1.1640731807935647,1.106953459421576,1.1011041927996756,1.0956903568941456,1.0900638630579702,1.167754338356226,1.1517849517779402,1.1356084722112179,1.16338439086883,1.139839879700588,1.1163076291727867
2014-12-03,1.1766322980509463,1.118896315355996,1.1129839413396585,1.1075116958761457,1.1018244981280494,1.1803531714065967,1.1642114920533595,1.147860485397583,1.1759360768121214,1.152137545294121,1.1283514066958915
2014-12-04,1.2480622774523045,1.186821308483011,1.1805500111608116,1.1747455613362718,1.1687131100891248,1.2520090343805794,1.2348874398698073,1.2175438103950345,1.2473237906145915,1.2220805183573396,1.1968503913585504
2014-12-05,1.2406053015807341,1.1797302377719492,1.1734964104651968,1.1677266413157092,1.1617302330162653,1.2445284772569218,1.227509181581277,1.2102691775656302,1.2398712270857624,1.2147787794111795,1.189699398454207
2014-12-08,1.3002611085532971,1.2364588034604453,1.2299252160301162,1.2238780014802104,1.217593249599142,1.3043729342461823,1.2865352478895196,1.2684662402008646,1.299491735316397,1.2731926909804612,1.2469073416889556
2014-12-09,1.2284386567376453,1.1681605960854793,1.1619879040670882,1.1562747191768965,1.150337117792126,1.232323357739375,1.2154709706894644,1.1984000397913388,1.2277117813281986,1.202865415867444,1.1780319889786992
2014-12-10,1.2727880395527742,1.2103338061039006,1.203938266098903,1.1980188224570847,1.1918668603833433,1.276812986948496,1.2593521910370393,1.2416649613556905,1.2720349223154466,1.2462915474946072,1.2205615783571633
2014-12-11,1.259051505052513,1.1972713074256285,1.1909447911332967,1.185089232945522,1.1790036657754441,1.2630330132996532,1.2457606626107993,1.2282643219331038,1.2583065158149715,1.2328409757516805,1.2073886966912672
2014-12-12,1.2629762291954447,1.2010034499051347,1.1946572125520414,1.188783401377397,1.1826788642348438,1.266970148627894,1.2496439564468678,1.2320930760538429,1.26222891767225,1.2366839962496594,1.2111523771672374
2014-12-15,1.2774977085242922,1.2148123770793082,1.2083931718013967,1.2024518245753348,1.196277098534623,1.281537549342385,1.2640121436403216,1.2462594663005775,1.276741804544181,1.250903172092182,1.2250779949283275
2014-12-16,1.3073256120105736,1.2431766599235563,1.2366075745838563,1.2305275046575854,1.2242086068260611,1.3114597778370152,1.2935251767944427,1.2753579976181946,1.3065520586594983,1.2801101278768228,1.2536819665457017
2014-12-17,1.3296965396252844,1.264449872056742,1.2577683766707008,1.251584264719273,1.2451572380446396,1.3339014492079875,1.3156599516600334,1.2971818961064072,1.328909749245986,1.3020153447153031,1.2751349452587322
2014-12-18,1.3281266499681117,1.2629570150649394,1.2562834081032028,1.2501065973465229,1.2436871586608795,1.332326595076691,1.3141066341256058,1.2956503944581115,1.3273407885030746,1.3004781365161113,1.273629473068344
2014-12-19,1.3477502706827709,1.2816177274624712,1.2748455151969265,1.2685774395058984,1.2620631509578786,1.3520122717178953,1.333523103305949,1.3147941650618071,1.3469527977894677,1.3196932390060068,1.2924478754481956
2014-12-22,1.3383309327397346,1.272660585511656,1.2659357037919392,1.259711435269398,1.2532426746553191,1.3425631469301174,1.3242031980993842,1.3056051551720333,1.3375390333319992,1.310469989810857,1.2834150423058668
2014-12-23,1.3112503361535053,1.2469088024030623,1.2403199960026008,1.2342216730894602,1.2278838052854608,1.3153969131652556,1.2974084706305111,1.2791867517389335,1.3104744605167769,1.2839531483748015,1.2574456470216717
2014-12-24,1.2747504016242397,1.2121998773436535,1.2057944768082751,1.199865906673022,1.193704459613043,1.278781554612616,1.2612938379550733,1.2435793384160598,1.273996123244086,1.2482130577435961,1.222443418595148
2014-12-25,1.3210621465108348,1.2562391586018282,1.2496010495494625,1.2434570941691478,1.2370718014339603,1.3252397514858578,1.3071167052206827,1.2887586370407813,1.3202804651599735,1.293560699619749,1.2668548482115976
2014-12-26,1.372476032783241,1.305130225083361,1.298233770135018,1.2918507006267113,1.2852169012520973,1.3768162242858124,1.357987854473181,1.3389153160224636,1.371663929490323,1.3439042681432747,1.3161590624468082
2014-12-29,1.365804001740257,1.2987855828682002,1.291922653723152,1.2855706142925236,1.2789690638711178,1.370123094227803,1.3513862549518645,1.3324064340172073,1.3649958463329495,1.3373711332967104,1.3097608056376588
2014-12-30,1.365804001740257,1.2987855828682002,1.291922653723152,1.2855706142925236,1.2789690638711178,1.370123094227803,1.3513862549518645,1.3324064340172073,1.3649958463329495,1.3373711332967104,1.3097608056376588
2014-12-31,1.4026964086838152,1.3338677221755593,1.3268194150593517,1.3202957975521488,1.3135159293894751,1.4071321663132663,1.3878892170109085,1.3683967227521543,1.4018664237913676,1.373495525977713,1.345139402111779
2015-01-05,1.4474382639132377,1.3764141464419317,1.3691410192330415,1.362409317675525,1.3554131918266328,1.452015509055212,1.4321587667420907,1.4120445197285805,1.446581804964344,1.4173059596546747,1.3880453595378406
2015-01-06,1.437626453555908,1.3670837902431656,1.3598599656861796,1.353173896595837,1.346225195678133,1.4421726707346096,1.422450532151919,1.4024726344267324,1.4367758003211473,1.4076984084097268,1.3786361583479145
2015-01-07,1.4372339811416146,1.366710575995215,1.359488723544305,1.3528044797526495,1.345857675832193,1.4417789572017854,1.422062202768312,1.4020897590146584,1.4363835601354193,1.4073141063599288,1.3782597903003173
2015-01-08,1.4058361879981602,1.3368534361591642,1.3297893521943474,1.3232511322976488,1.3164560881569947,1.4102818745758587,1.3909958520797634,1.3714597260487456,1.4050043452771905,1.3765699423760962,1.3481503464925548
2015-01-09,1.3956319052265378,1.3271498657124479,1.3201370565056114,1.3136462943747738,1.3069005721625555,1.4000453227224328,1.3808992881059854,1.3615049653348241,1.3948061004482664,1.3665780890813508,1.3383647772550322
2015-01-12,1.3913147086693125,1.3230445089849907,1.316053392944992,1.309582709099711,1.3028578538572155,1.3957144738613676,1.3766276648863096,1.357293335802011,1.3904914584052597,1.3623507665335737,1.3342247287314646
2015-01-13,1.3885674017692604,1.3204320092493365,1.3134546979518709,1.3069967911973985,1.3002852149356359,1.3929584791315992,1.3739093592010618,1.3546132079174937,1.387745777105165,1.3596606521849885,1.3315901523982856
2015-01-14,1.385427622454915,1.3174462952657313,1.310484760816875,1.3040414564518985,1.2973450561681161,1.3898087708690066,1.370802724132207,1.3515502046209025,1.384607855619342,1.3565862357866052,1.3285792080175094
2015-01-15,1.4246748638842321,1.354767720060794,1.3476089750043214,1.3409831407706487,1.3340970407621133,1.4291801241514142,1.409635662492892,1.389837745828293,1.3830345233547887,1.3544693891380621,1.3259426732884505
2015-01-16,1.4372339811416142,1.3667105759952145,1.3594887235443047,1.3528044797526493,1.3458576758321927,1.441778957201785,1.4220622027683119,1.4020897590146582,1.3943196659639931,1.3653848079466437,1.3364944374168488
2015-01-19,1.2935890775103112,1.2288840470840379,1.223614099618249,1.2175979151460217,1.2113454122181613,1.297679804188171,1.2799336483682018,1.261957358195607,1.2549638500866522,1.2289208975947943,1.202917986271418
2015-01-20,1.3410782396397858,1.2290898983268292,1.223247475375744,1.2173956738873262,1.211305898385636,1.2972909880774601,1.279721053234067,1.2619161934120506,1.2545878327041682,1.2287167756050348,1.2028787473397544
2015-01-21,1.4025410211726559,1.2854201568249541,1.278478419070297,1.2722350834315694,1.2657443027710802,1.355865076281442,1.337368002739482,1.318629121276978,1.261910329782208,1.2406692734222042,1.2192603645214244
2015-01-22,1.4049202256190898,1.2863130822774052,1.2806471695691442,1.274393243030266,1.2678914517155606,1.358165101856135,1.3396366507509148,1.3208659815335975,1.2632293418219935,1.2418418058546987,1.2202905309439165
2015-01-23,1.4116613048839854,1.2952561628030883,1.2867919626492108,1.2805080285599062,1.2739750403915882,1.3646818409844317,1.3460644867833071,1.3272037522606852,1.2650413074507936,1.2452241339713404,1.2251870774952434
2015-01-26,1.425143463413776,1.2962498384170529,1.2990815488093437,1.292737599619186,1.2861422177436426,1.3777153192410245,1.3589201588480915,1.3398792937148603,1.265332456198193,1.2457017803595152,1.2258450222242396
2015-01-27,1.410868236735174,1.286313082277405,1.2860690458162618,1.2797886420270073,1.2732593240767613,1.3639151657928674,1.3453082707794963,1.3264581321751454,1.2624225310402055,1.2409271472420007,1.2192670880306253
2015-01-28,1.388265794494054,1.2907846225402464,1.2654659160772155,1.2592861258393908,1.2528614091041994,1.3644500876313264,1.3466358468584103,1.3285556651843513,1.26373907829158,1.2430840310436961,1.2222340183722988
2015-01-29,1.3735940337410464,1.2843257310494756,1.2520919546676592,1.2459774749807626,1.239620657279905,1.3624018369224111,1.3432666655633452,1.3239021407220044,1.2618420103911423,1.2399739285795761,1.2179529061447438
2015-01-30,1.356543068541605,1.2629617053492328,1.2365492427592557,1.2305106645234378,1.2242327565111302,1.355603003771038,1.3320944283062417,1.3084864910370015,1.2555450038402542,1.2296607991929374,1.2037709400035612
2015-02-02,1.3260099448123726,1.2848225688564578,1.2087169446907193,1.202814283006833,1.1966776783903008,1.3242297298805479,1.3011350118181466,1.2779478468358987,1.2620647497295898,1.240303024835048,1.2183563628800798
2015-02-03,1.357336136690416,1.2858162444704226,1.2082115411543217,1.2023769488499894,1.196307805033162,1.323676026723308,1.300661928989507,1.2775528542084826,1.262357572177323,1.240782647041094,1.2190159525583597
2015-02-04,1.341871307788597,1.2719047858749157,1.194721401782917,1.1890708917344315,1.1831872483337564,1.308896682647498,1.286268205014909,1.2635412389790184,1.2482628718660262,1.2270515747801758,1.2056463432857876
2015-02-05,1.3260099448123726,1.279854190786634,1.2021884105440603,1.1965025848077717,1.1905821686358424,1.3170772869140448,1.2943073812962522,1.2714383717226374,1.256064514815189,1.234720647122552,1.2131816329313239
2015-02-06,1.306183241092092,1.2738921371028453,1.1965881539732028,1.1909288150027666,1.1850359784092779,1.3109418337141345,1.2882779990852449,1.2655155221649232,1.250213282603317,1.22896884286577,1.2075301656971718
2015-02-09,1.3212515359195047,1.244081868683902,1.1685868711189156,1.1630599659777408,1.1573050272764553,1.2802645677145839,1.258131088030208,1.2359012743763524,1.220957121543957,1.2002098215818595,1.179272829526411
2015-02-10,1.3478193189046808,1.249050246753726,1.1732537515946302,1.1677047741485784,1.161926852465259,1.2853774453811757,1.2631555732060473,1.2408369823411143,1.2258331483871836,1.2050029917958447,1.1839823855548712
2015-02-11,1.3565430685416042,1.2440818686839021,1.1685868711189158,1.163059965977741,1.1573050272764556,1.280264567714584,1.258131088030208,1.2359012743763527,1.2209571215439572,1.2002098215818597,1.1792728295264112
2015-02-12,1.362094545583283,1.2316609235093425,1.1569196699296296,1.151447945550647,1.1457504643044463,1.2674823735481047,1.2455698750906092,1.2235620044644482,1.2087670544358906,1.1882268960468971,1.167498939455261
2015-02-13,1.3708182952202064,1.2401071662280432,1.1648533667383443,1.159344119441071,1.1536075671254127,1.2761742655813106,1.2541114998895364,1.2319527080045432,1.217056300069376,1.1963752854106717,1.1755051847036433
