date,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511090_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511090_vr90_vb-1_cap30_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511990_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511990_vr90_vb-1_cap30_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511880_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511880_vr90_vb-1_cap30_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_159001_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_159001_vr90_vb-1_cap30_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511850_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511850_vr90_vb-1_cap30_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511810_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511810_vr90_vb-1_cap30_nav
2012-12-10,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743
2012-12-11,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743
2012-12-12,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743
2012-12-13,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743
2012-12-14,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743,0.9694003300202743
2012-12-17,0.9733895146896883,0.9733895146896883,0.9733895146896883,0.9733895146896883,0.9733895146896883,0.9733895146896883,0.9733895146896883,0.9733895146896883,0.9733895146896883,0.9733895146896883,0.9733895146896883,0.9733895146896883,0.9733895146896883
2012-12-18,0.9708330090700173,0.9708330090700173,0.9708330090700173,0.9708330090700173,0.9708330090700173,0.9708330090700173,0.9708330090700173,0.9708330090700173,0.9708330090700173,0.9708330090700173,0.9708330090700173,0.9708330090700173,0.9708330090700173
2012-12-19,0.9746677674995237,0.9746677674995237,0.9746677674995237,0.9746677674995237,0.9746677674995237,0.9746677674995237,0.9746677674995237,0.9746677674995237,0.9746677674995237,0.9746677674995237,0.9746677674995237,0.9746677674995237,0.9746677674995237
2012-12-20,0.9848937899782072,0.9848937899782072,0.9848937899782072,0.9848937899782072,0.9848937899782072,0.9848937899782072,0.9848937899782072,0.9848937899782072,0.9848937899782072,0.9848937899782072,0.9848937899782072,0.9848937899782072,0.9848937899782072
2012-12-21,0.97850252592903,0.97850252592903,0.97850252592903,0.97850252592903,0.97850252592903,0.97850252592903,0.97850252592903,0.97850252592903,0.97850252592903,0.97850252592903,0.97850252592903,0.97850252592903,0.97850252592903
2012-12-24,0.9797807787388654,0.9797807787388654,0.9797807787388654,0.9797807787388654,0.9797807787388654,0.9797807787388654,0.9797807787388654,0.9797807787388654,0.9797807787388654,0.9797807787388654,0.9797807787388654,0.9797807787388654,0.9797807787388654
2012-12-25,1.021963121463435,1.021963121463435,1.021963121463435,1.021963121463435,1.021963121463435,1.021963121463435,1.021963121463435,1.021963121463435,1.021963121463435,1.021963121463435,1.021963121463435,1.021963121463435,1.021963121463435
2012-12-26,1.026437006297859,1.026437006297859,1.026437006297859,1.026437006297859,1.026437006297859,1.026437006297859,1.026437006297859,1.026437006297859,1.026437006297859,1.026437006297859,1.026437006297859,1.026437006297859,1.026437006297859
2012-12-27,1.0232413742732702,1.0232413742732702,1.0232413742732702,1.0232413742732702,1.0232413742732702,1.0232413742732702,1.0232413742732702,1.0232413742732702,1.0232413742732702,1.0232413742732702,1.0232413742732702,1.0232413742732702,1.0232413742732702
2012-12-28,1.046249924850308,1.046249924850308,1.046249924850308,1.046249924850308,1.046249924850308,1.046249924850308,1.046249924850308,1.046249924850308,1.046249924850308,1.046249924850308,1.046249924850308,1.046249924850308,1.046249924850308
2012-12-31,1.071814981047017,1.071814981047017,1.071814981047017,1.071814981047017,1.071814981047017,1.071814981047017,1.071814981047017,1.071814981047017,1.071814981047017,1.071814981047017,1.071814981047017,1.071814981047017,1.071814981047017
2013-01-04,1.0716285857109855,1.0716285857109855,1.0716285857109855,1.0716285857109855,1.0716285857109855,1.0716285857109855,1.0716285857109855,1.0716285857109855,1.0716285857109855,1.0716285857109855,1.0716285857109855,1.0716285857109855,1.0716285857109855
2013-01-07,1.0718323415918098,1.0718323415918098,1.0718323415918098,1.0718323415918098,1.0718323415918098,1.0718323415918098,1.0718323415918098,1.0718323415918098,1.0718323415918098,1.0718323415918098,1.0718323415918098,1.0718323415918098,1.0718323415918098
2013-01-08,1.0712732352132677,1.0712732352132677,1.0712732352132677,1.0712732352132677,1.0712732352132677,1.0712732352132677,1.0712732352132677,1.0712732352132677,1.0712732352132677,1.0712732352132677,1.0712732352132677,1.0712732352132677,1.0712732352132677
2013-01-09,1.0711709656920063,1.0711709656920063,1.0711709656920063,1.0711709656920063,1.0711709656920063,1.0711709656920063,1.0711709656920063,1.0711709656920063,1.0711709656920063,1.0711709656920063,1.0711709656920063,1.0711709656920063,1.0711709656920063
2013-01-10,1.0714781114886207,1.0714781114886207,1.0714781114886207,1.0714781114886207,1.0714781114886207,1.0714781114886207,1.0714781114886207,1.0714781114886207,1.0714781114886207,1.0714781114886207,1.0714781114886207,1.0714781114886207,1.0714781114886207
2013-01-11,1.0704872687379812,1.0704872687379812,1.0704872687379812,1.0704872687379812,1.0704872687379812,1.0704872687379812,1.0704872687379812,1.0704872687379812,1.0704872687379812,1.0704872687379812,1.0704872687379812,1.0704872687379812,1.0704872687379812
2013-01-14,1.1273167127215271,1.1273167127215271,1.1273167127215271,1.1273167127215271,1.1273167127215271,1.1273167127215271,1.1273167127215271,1.1273167127215271,1.1273167127215271,1.1273167127215271,1.1273167127215271,1.1273167127215271,1.1273167127215271
2013-01-15,1.1370911350861646,1.1370911350861646,1.1370911350861646,1.1370911350861646,1.1370911350861646,1.1370911350861646,1.1370911350861646,1.1370911350861646,1.1370911350861646,1.1370911350861646,1.1370911350861646,1.1370911350861646,1.1370911350861646
2013-01-16,1.1355780539828162,1.1355780539828162,1.1355780539828162,1.1355780539828162,1.1355780539828162,1.1355780539828162,1.1355780539828162,1.1355780539828162,1.1355780539828162,1.1355780539828162,1.1355780539828162,1.1355780539828162,1.1355780539828162
2013-01-17,1.1245337350019426,1.1245337350019426,1.1245337350019426,1.1245337350019426,1.1245337350019426,1.1245337350019426,1.1245337350019426,1.1245337350019426,1.1245337350019426,1.1245337350019426,1.1245337350019426,1.1245337350019426,1.1245337350019426
2013-01-18,1.1495233735575416,1.1495233735575416,1.1495233735575416,1.1495233735575416,1.1495233735575416,1.1495233735575416,1.1495233735575416,1.1495233735575416,1.1495233735575416,1.1495233735575416,1.1495233735575416,1.1495233735575416,1.1495233735575416
2013-01-21,1.1554419721628149,1.1554419721628149,1.1554419721628149,1.1554419721628149,1.1554419721628149,1.1554419721628149,1.1554419721628149,1.1554419721628149,1.1554419721628149,1.1554419721628149,1.1554419721628149,1.1554419721628149,1.1554419721628149
2013-01-22,1.1528114838938046,1.1528114838938046,1.1528114838938046,1.1528114838938046,1.1528114838938046,1.1528114838938046,1.1528114838938046,1.1528114838938046,1.1528114838938046,1.1528114838938046,1.1528114838938046,1.1528114838938046,1.1528114838938046
2013-01-23,1.1560995942300678,1.1560995942300678,1.1560995942300678,1.1560995942300678,1.1560995942300678,1.1560995942300678,1.1560995942300678,1.1560995942300678,1.1560995942300678,1.1560995942300678,1.1560995942300678,1.1560995942300678,1.1560995942300678
2013-01-24,1.1449200190867737,1.1449200190867737,1.1449200190867737,1.1449200190867737,1.1449200190867737,1.1449200190867737,1.1449200190867737,1.1449200190867737,1.1449200190867737,1.1449200190867737,1.1449200190867737,1.1449200190867737,1.1449200190867737
2013-01-25,1.1370285542797425,1.1370285542797425,1.1370285542797425,1.1370285542797425,1.1370285542797425,1.1370285542797425,1.1370285542797425,1.1370285542797425,1.1370285542797425,1.1370285542797425,1.1370285542797425,1.1370285542797425,1.1370285542797425
2013-01-28,1.1830620989874243,1.1830620989874243,1.1830620989874243,1.1830620989874243,1.1830620989874243,1.1830620989874243,1.1830620989874243,1.1830620989874243,1.1830620989874243,1.1830620989874243,1.1830620989874243,1.1830620989874243,1.1830620989874243
2013-01-29,1.1962145403324762,1.1962145403324762,1.1962145403324762,1.1962145403324762,1.1962145403324762,1.1962145403324762,1.1962145403324762,1.1962145403324762,1.1962145403324762,1.1962145403324762,1.1962145403324762,1.1962145403324762,1.1962145403324762
2013-01-30,1.2060788713412651,1.2060788713412651,1.2060788713412651,1.2060788713412651,1.2060788713412651,1.2060788713412651,1.2060788713412651,1.2060788713412651,1.2060788713412651,1.2060788713412651,1.2060788713412651,1.2060788713412651,1.2060788713412651
2013-01-31,1.2106822258120333,1.2106822258120333,1.2106822258120333,1.2106822258120333,1.2106822258120333,1.2106822258120333,1.2106822258120333,1.2106822258120333,1.2106822258120333,1.2106822258120333,1.2106822258120333,1.2106822258120333,1.2106822258120333
2013-02-01,1.2448785733091685,1.2448785733091685,1.2448785733091685,1.2448785733091685,1.2448785733091685,1.2448785733091685,1.2448785733091685,1.2448785733091685,1.2448785733091685,1.2448785733091685,1.2448785733091685,1.2448785733091685,1.2448785733091685
2013-02-04,1.2481666836454313,1.2481666836454313,1.2481666836454313,1.2481666836454313,1.2481666836454313,1.2481666836454313,1.2481666836454313,1.2481666836454313,1.2481666836454313,1.2481666836454313,1.2481666836454313,1.2481666836454313,1.2481666836454313
2013-02-05,1.2613191249904834,1.2613191249904834,1.2613191249904834,1.2613191249904834,1.2613191249904834,1.2613191249904834,1.2613191249904834,1.2613191249904834,1.2613191249904834,1.2613191249904834,1.2613191249904834,1.2613191249904834,1.2613191249904834
2013-02-06,1.266580101528504,1.266580101528504,1.266580101528504,1.266580101528504,1.266580101528504,1.266580101528504,1.266580101528504,1.266580101528504,1.266580101528504,1.266580101528504,1.266580101528504,1.266580101528504,1.266580101528504
2013-02-07,1.2580310146542204,1.2580310146542204,1.2580310146542204,1.2580310146542204,1.2580310146542204,1.2580310146542204,1.2580310146542204,1.2580310146542204,1.2580310146542204,1.2580310146542204,1.2580310146542204,1.2580310146542204,1.2580310146542204
2013-02-08,1.2639496132594936,1.2639496132594936,1.2639496132594936,1.2639496132594936,1.2639496132594936,1.2639496132594936,1.2639496132594936,1.2639496132594936,1.2639496132594936,1.2639496132594936,1.2639496132594936,1.2639496132594936,1.2639496132594936
2013-02-18,1.2369871085021371,1.2369871085021371,1.2369871085021371,1.2369871085021371,1.2369871085021371,1.2369871085021371,1.2369871085021371,1.2369871085021371,1.2369871085021371,1.2369871085021371,1.2369871085021371,1.2369871085021371,1.2369871085021371
2013-02-19,1.2080517375430229,1.2080517375430229,1.2080517375430229,1.2080517375430229,1.2080517375430229,1.2080517375430229,1.2080517375430229,1.2080517375430229,1.2080517375430229,1.2080517375430229,1.2080517375430229,1.2080517375430229,1.2080517375430229
2013-02-20,1.215943202350054,1.215943202350054,1.215943202350054,1.215943202350054,1.215943202350054,1.215943202350054,1.215943202350054,1.215943202350054,1.215943202350054,1.215943202350054,1.215943202350054,1.215943202350054,1.215943202350054
2013-02-21,1.1528114838938046,1.1528114838938046,1.1528114838938046,1.1528114838938046,1.1528114838938046,1.1528114838938046,1.1528114838938046,1.1528114838938046,1.1528114838938046,1.1528114838938046,1.1528114838938046,1.1528114838938046,1.1528114838938046
2013-02-22,1.1509707625061556,1.1509707625061556,1.1509707625061556,1.1509707625061556,1.1509707625061556,1.1509707625061556,1.1509707625061556,1.1509707625061556,1.1509707625061556,1.1509707625061556,1.1509707625061556,1.1509707625061556,1.1509707625061556
2013-02-25,1.153188023583406,1.153188023583406,1.153188023583406,1.153188023583406,1.153188023583406,1.153188023583406,1.153188023583406,1.153188023583406,1.153188023583406,1.153188023583406,1.153188023583406,1.153188023583406,1.153188023583406
2013-02-26,1.1460047368569501,1.1460047368569501,1.1460047368569501,1.1460047368569501,1.1460047368569501,1.1460047368569501,1.1460047368569501,1.1460047368569501,1.1460047368569501,1.1460047368569501,1.1460047368569501,1.1460047368569501,1.1460047368569501
2013-02-27,1.150344953510856,1.150344953510856,1.150344953510856,1.150344953510856,1.150344953510856,1.150344953510856,1.150344953510856,1.150344953510856,1.150344953510856,1.150344953510856,1.150344953510856,1.150344953510856,1.150344953510856
2013-02-28,1.16591936443764,1.16591936443764,1.16591936443764,1.16591936443764,1.16591936443764,1.16591936443764,1.16591936443764,1.16591936443764,1.16591936443764,1.16591936443764,1.16591936443764,1.16591936443764,1.16591936443764
2013-03-01,1.1635747690663223,1.1635747690663223,1.1635747690663223,1.1635747690663223,1.1635747690663223,1.1635747690663223,1.1635747690663223,1.1635747690663223,1.1635747690663223,1.1635747690663223,1.1635747690663223,1.1635747690663223,1.1635747690663223
2013-03-04,1.1413961526831689,1.1413961526831689,1.1413961526831689,1.1413961526831689,1.1413961526831689,1.1413961526831689,1.1413961526831689,1.1413961526831689,1.1413961526831689,1.1413961526831689,1.1413961526831689,1.1413961526831689,1.1413961526831689
2013-03-05,1.154684350066149,1.154684350066149,1.154684350066149,1.154684350066149,1.154684350066149,1.154684350066149,1.154684350066149,1.154684350066149,1.154684350066149,1.154684350066149,1.154684350066149,1.154684350066149,1.154684350066149
2013-03-06,1.1596273929237368,1.1596273929237368,1.1596273929237368,1.1596273929237368,1.1596273929237368,1.1596273929237368,1.1596273929237368,1.1596273929237368,1.1596273929237368,1.1596273929237368,1.1596273929237368,1.1596273929237368,1.1596273929237368
2013-03-07,1.1540425653457764,1.1540425653457764,1.1540425653457764,1.1540425653457764,1.1540425653457764,1.1540425653457764,1.1540425653457764,1.1540425653457764,1.1540425653457764,1.1540425653457764,1.1540425653457764,1.1540425653457764,1.1540425653457764
2013-03-08,1.1533352066791627,1.1533352066791627,1.1533352066791627,1.1533352066791627,1.1533352066791627,1.1533352066791627,1.1533352066791627,1.1533352066791627,1.1533352066791627,1.1533352066791627,1.1533352066791627,1.1533352066791627,1.1533352066791627
2013-03-11,1.1501468055958517,1.1501468055958517,1.1501468055958517,1.1501468055958517,1.1501468055958517,1.1501468055958517,1.1501468055958517,1.1501468055958517,1.1501468055958517,1.1501468055958517,1.1501468055958517,1.1501468055958517,1.1501468055958517
2013-03-12,1.1435433765223444,1.1435433765223444,1.1435433765223444,1.1435433765223444,1.1435433765223444,1.1435433765223444,1.1435433765223444,1.1435433765223444,1.1435433765223444,1.1435433765223444,1.1435433765223444,1.1435433765223444,1.1435433765223444
2013-03-13,1.1384669302942123,1.1384669302942123,1.1384669302942123,1.1384669302942123,1.1384669302942123,1.1384669302942123,1.1384669302942123,1.1384669302942123,1.1384669302942123,1.1384669302942123,1.1384669302942123,1.1384669302942123,1.1384669302942123
2013-03-14,1.139384500655942,1.139384500655942,1.139384500655942,1.139384500655942,1.139384500655942,1.139384500655942,1.139384500655942,1.139384500655942,1.139384500655942,1.139384500655942,1.139384500655942,1.139384500655942,1.139384500655942
2013-03-15,1.1397507313882957,1.1397507313882957,1.1397507313882957,1.1397507313882957,1.1397507313882957,1.1397507313882957,1.1397507313882957,1.1397507313882957,1.1397507313882957,1.1397507313882957,1.1397507313882957,1.1397507313882957,1.1397507313882957
2013-03-18,1.134810908063789,1.134810908063789,1.134810908063789,1.134810908063789,1.134810908063789,1.134810908063789,1.134810908063789,1.134810908063789,1.134810908063789,1.134810908063789,1.134810908063789,1.134810908063789,1.134810908063789
2013-03-19,1.1388838849785314,1.1388838849785314,1.1388838849785314,1.1388838849785314,1.1388838849785314,1.1388838849785314,1.1388838849785314,1.1388838849785314,1.1388838849785314,1.1388838849785314,1.1388838849785314,1.1388838849785314,1.1388838849785314
2013-03-20,1.1530027853772813,1.1530027853772813,1.1530027853772813,1.1530027853772813,1.1530027853772813,1.1530027853772813,1.1530027853772813,1.1530027853772813,1.1530027853772813,1.1530027853772813,1.1530027853772813,1.1530027853772813,1.1530027853772813
2013-03-21,1.1542451886066787,1.1542451886066787,1.1542451886066787,1.1542451886066787,1.1542451886066787,1.1542451886066787,1.1542451886066787,1.1542451886066787,1.1542451886066787,1.1542451886066787,1.1542451886066787,1.1542451886066787,1.1542451886066787
2013-03-22,1.1554839866796296,1.1554839866796296,1.1554839866796296,1.1554839866796296,1.1554839866796296,1.1554839866796296,1.1554839866796296,1.1554839866796296,1.1554839866796296,1.1554839866796296,1.1554839866796296,1.1554839866796296,1.1554839866796296
2013-03-25,1.1547781480452324,1.1547781480452324,1.1547781480452324,1.1547781480452324,1.1547781480452324,1.1547781480452324,1.1547781480452324,1.1547781480452324,1.1547781480452324,1.1547781480452324,1.1547781480452324,1.1547781480452324,1.1547781480452324
2013-03-26,1.1471778224790163,1.1471778224790163,1.1471778224790163,1.1471778224790163,1.1471778224790163,1.1471778224790163,1.1471778224790163,1.1471778224790163,1.1471778224790163,1.1471778224790163,1.1471778224790163,1.1471778224790163,1.1471778224790163
2013-03-27,1.148257676094598,1.148257676094598,1.148257676094598,1.148257676094598,1.148257676094598,1.148257676094598,1.148257676094598,1.148257676094598,1.148257676094598,1.148257676094598,1.148257676094598,1.148257676094598,1.148257676094598
2013-03-28,1.1338961440716429,1.1338961440716429,1.1338961440716429,1.1338961440716429,1.1338961440716429,1.1338961440716429,1.1338961440716429,1.1338961440716429,1.1338961440716429,1.1338961440716429,1.1338961440716429,1.1338961440716429,1.1338961440716429
2013-03-29,1.1325949517751672,1.1325949517751672,1.1325949517751672,1.1325949517751672,1.1325949517751672,1.1325949517751672,1.1325949517751672,1.1325949517751672,1.1325949517751672,1.1325949517751672,1.1325949517751672,1.1325949517751672,1.1325949517751672
2013-04-01,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775
2013-04-02,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775
2013-04-03,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775
2013-04-08,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775
2013-04-09,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775
2013-04-10,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775
2013-04-11,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775
2013-04-12,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775
2013-04-15,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775
2013-04-16,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775
2013-04-17,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775
2013-04-18,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775
2013-04-19,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775
2013-04-22,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775
2013-04-23,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775
2013-04-24,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775
2013-04-25,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775
2013-04-26,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775
2013-05-02,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775
2013-05-03,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775
2013-05-06,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775
2013-05-07,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775
2013-05-08,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775
2013-05-09,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775
2013-05-10,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775
2013-05-13,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775
2013-05-14,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775
2013-05-15,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775
2013-05-16,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775,1.1324420514566775
