date,hs300_benchmark_nav,baseline_nav,vg60_nav,vg50_nav,top2_gap05_cap70_nav,vg50_top2_gap05_cap70_nav,leader_margin05_nav,combo_vg60_top2_leader_nav
2017-04-07,1.4390147703490381,1.8710821551588215,1.871082454831639,1.8710825063379048,1.9147810161609153,1.9147813755417367,1.8560694533001023,1.903933051483184
2017-04-10,1.435329188979334,1.8652412459834409,1.8652415447207773,1.8652415960662576,1.9088036933719064,1.9088040516308578,1.8502754088910773,1.8979895925072876
2017-04-11,1.439014770349038,1.8684296925577715,1.86842999180577,1.8684300432390204,1.9120666056682687,1.9120669645396284,1.8534382728378997,1.901234019161146
2017-04-12,1.4336911528150205,1.883302764737336,1.883303066367408,1.8833031182100772,1.9272870363601555,1.9272873980882026,1.8681920103331269,1.9163682203086976
2017-04-13,1.4390147703490384,1.889134244093314,1.8891345466573566,1.8891345986605521,1.933254709097654,1.9332550719457597,1.873976700583279,1.9223020839043055
2017-04-14,1.4271390081577688,1.8923125982368991,1.8923129013099873,1.892312953400675,1.9365072932559677,1.9365076567145434,1.877129553076374,1.9255362409329564
2017-04-17,1.4222248996648295,1.888606074784599,1.8886063772640496,1.888606429252706,1.9327142044688976,1.9327145672155572,1.8734527690619538,1.921764641440398
2017-04-18,1.4189488273362034,1.8838382053110894,1.8838385070269172,1.883838558884326,1.9278349820733238,1.9278353439042135,1.8687231547782068,1.9169130617004362
2017-04-19,1.4078920832270903,1.8825897301383303,1.8825900316542021,1.8825900834772435,1.926557348938212,1.9265577105293057,1.8674846967954974,1.9156426668442732
2017-04-20,1.4156727550075772,1.8790885505895236,1.879088851544646,1.8790889032713087,1.9229743998326678,1.9229747607512861,1.8640116090996195,1.9120800165118061
2017-04-21,1.4169012821308122,1.8743179449603824,1.874318245151444,1.8743182967467837,1.918092377378932,1.9180927373812549,1.8592792806138942,1.9072256525770797
2017-04-24,1.4017494476109162,1.862462774562519,1.8624630728548546,1.862463124123851,1.9059603311410933,1.9059606888663805,1.8475192306457655,1.8951623390078574
2017-04-25,1.4062540470627771,1.863790733760068,1.8637910322650897,1.8637910835706417,1.9073193046392332,1.907319662619583,1.8488365349100406,1.896513613402872
2017-04-26,1.4095301193914032,1.8549734830761018,1.8549737801689512,1.854973831231786,1.8982961283036344,1.898296484590445,1.8400900297865337,1.8875415568022942
2017-04-27,1.4103491374735595,1.8590366053085594,1.8590369030521592,1.8590369542268417,1.9024541441852998,1.902454501252519,1.8441205513966599,1.8916760159382884
2017-04-28,1.4050255199395423,1.8656712827008095,1.8656715815070204,1.865671632864339,1.9092437735364247,1.9092441318779738,1.850701995191794,1.8984271794498453
2017-05-02,1.4029779747341509,1.8495630821537126,1.8495633783800314,1.8495634292939311,1.8927593682274146,1.8927597234750437,1.834723039430463,1.882036164583406
2017-05-03,1.39601632103582,1.8495630821537126,1.8495633783800314,1.8495634292939311,1.8927593682274146,1.8927597234750437,1.834723039430463,1.882036164583406
2017-05-04,1.3906927035018026,1.8267420742533944,1.826742366824697,1.8267424171103908,1.8694053788920408,1.8694057297564135,1.8120851367918664,1.858814484503898
2017-05-05,1.3816835045980809,1.8278068419469482,1.827807134688784,1.8278071850037882,1.870495014085566,1.8704953651544498,1.813141361279614,1.8598979464985086
2017-05-08,1.3698077424068111,1.823016085025937,1.8230163770004846,1.823016427183611,1.8655923697093681,1.865592719858086,1.8083890431867078,1.855023077472375
2017-05-09,1.3710362695300458,1.8246140538367708,1.8246143460672493,1.8246143962943637,1.867227658857397,1.8672280093130385,1.8099741906314297,1.8566491020837463
2017-05-10,1.3661221610371064,1.8166259587451834,1.8166262496962873,1.8166262997035092,1.8590530029266095,1.8590533518479686,1.8020501883375308,1.8485207586962948
2017-05-11,1.3730838147354372,1.819291587444736,1.8192918788227674,1.8192919289033676,1.8617808870101407,1.86178123644349,1.8046944292595226,1.8512331882761865
2017-05-12,1.3841405588445503,1.8235550316628415,1.823555323723707,1.823555373921669,1.8661439033693004,1.866144253621534,1.8089236655639023,1.8555714864837909
2017-05-15,1.3898736854196463,1.8294138430095492,1.829414136008763,1.8294141863680036,1.8721395464323343,1.8721398978098762,1.8147354685054728,1.8615331619423732
2017-05-16,1.4062540470627771,1.8331391948353142,1.833139488431181,1.8331395388929712,1.8759519033268874,1.8759522554199617,1.8184309298231567,1.8653239203812375
2017-05-17,1.3968353391179769,1.8389903464183937,1.8389906409513816,1.8389906915742398,1.8819397077335889,1.8819400609505001,1.824235134459516,1.871277801592465
2017-05-18,1.3906927035018026,1.8512148487211753,1.8512151452120416,1.85121519617141,1.8944497115711247,1.8944500671360096,1.8363615529833803,1.8837169314874442
2017-05-19,1.3931497577482723,1.8475004799813548,1.8475007758773272,1.8475008267344484,1.8906485942709461,1.890648949122408,1.8326769866284154,1.8799373489663658
2017-05-22,1.3943782848715074,1.850685825636495,1.850686122042633,1.8506861729874386,1.8939083332265856,1.8939086886898604,1.8358367745363953,1.883178620257687
2017-05-23,1.4005209204876814,1.8575844394668248,1.8575847369778458,1.8575847881125533,1.9009680632142405,1.9009684200025396,1.8426800370651333,1.8901983541826621
2017-05-24,1.4005209204876814,1.8411491579474608,1.8411494528262042,1.8411495035084893,1.8841489380027836,1.88414929163434,1.8263766246786846,1.8734745157296724
2017-05-25,1.430415080486395,1.8458626591986598,1.8458629548323182,1.8458630056443543,1.888972522413849,1.8889728769507328,1.8310523069657083,1.8782707726955261
2017-05-26,1.4279580262399256,1.8681308623403612,1.8681311615404985,1.8681312129655232,1.9117607963130916,1.911761155127054,1.8531418402965871,1.90092994233259
2017-05-31,1.4287770443220824,1.8681308623403612,1.8681311615404985,1.8681312129655232,1.9117607963130916,1.911761155127054,1.8531418402965871,1.90092994233259
2017-06-01,1.4320531166507082,1.8664495445642548,1.866449843495112,1.8664498948738542,1.9100402115964097,1.9100405700874394,1.8514740126403202,1.8992191053844907
2017-06-02,1.4283675352810041,1.8632234164353716,1.8632237148495316,1.8632237661394664,1.9067387376980796,1.9067390955694632,1.8482737694783924,1.895936335594845
2017-06-05,1.418948827336204,1.8815127260445534,1.8815130273879324,1.8815130791813266,1.9254551915650548,1.9254555529492865,1.8664163340867697,1.9145467536129543
2017-06-06,1.4300055714453173,1.890635211989012,1.8906355147934497,1.8906355668379633,1.9347907318877946,1.9347910950241922,1.875465625403554,1.9238294045395627
2017-06-07,1.4496620054170741,1.8911711822829846,1.8911714851732635,1.891171537232531,1.9353392196927237,1.9353395829320659,1.8759972953186224,1.9243747849519055
2017-06-08,1.4598997314440307,1.8820603328040444,1.882060634235128,1.8820606860435964,1.9260155876035203,1.9260159490929316,1.8669595471017137,1.9151039747941494
2017-06-09,1.468908930347753,1.86642791016778,1.8664282090951723,1.866428260473319,1.910018071931643,1.9100184304185175,1.8514525518282836,1.8991970911493683
2017-06-12,1.4660423670602052,1.8609228063792171,1.860923104424911,1.8609231556515158,1.9043843972171082,1.9043847546466113,1.845991618458241,1.8935953333505502
2017-06-13,1.468908930347753,1.8590618835728379,1.8590621813204862,1.8590622324958643,1.902480012819891,1.9024803698919646,1.8441456268397827,1.8917017380171997
2017-06-14,1.4541666048689355,1.8404038886443124,1.8404041834036933,1.840404234065463,1.8833862630397085,1.8833866165281203,1.8256373350733397,1.8727161616111172
2017-06-15,1.4492524963759963,1.8341845570014705,1.8341848507647622,1.834184901255329,1.8770216797796475,1.8770220320735056,1.8194679044845252,1.866387636142423
2017-06-16,1.4467954421295266,1.8310748911800494,1.8310751844452964,1.831075234850262,1.8738393881496167,1.873839739846198,1.8163831891901179,1.8632233734080756
2017-06-19,1.4631758037726574,1.8518059966561893,1.8518062932417334,1.851806344217375,1.8950546656831535,1.8950550213615809,1.8369479578194994,1.8843184583037234
2017-06-20,1.458671204320796,1.8461049426502505,1.8461052383227128,1.8461052891414187,1.8892204643614305,1.88922081894485,1.831292646446419,1.8785173099574197
2017-06-21,1.4770991111693188,1.8694274363109085,1.8694277357187052,1.8694277871794216,1.91308765158666,1.9130880106496566,1.854428011154474,1.902249280465024
2017-06-22,1.478737147333632,1.8715005468585226,1.8715008465983491,1.871500898116133,1.9152091793400137,1.915209538801195,1.8564844880174123,1.9043587889545888
2017-06-23,1.4930699637713711,1.8896402641501446,1.8896405667952312,1.8896406188123567,1.9337725471818579,1.9337729101271546,1.8744786605681207,1.9228169882382802
2017-06-26,1.5114978706198932,1.9129627578108017,1.9129630641912228,1.9129631168503587,1.9576397344070864,1.9576401018319602,1.8976140252761748,1.9465489587458837
2017-06-27,1.5123168887020497,1.9139993130846087,1.9139996196310447,1.9139996723187143,1.9587004982837632,1.9587008659077294,1.8986422637076439,1.947603712990666
2017-06-28,1.5020791626750931,1.9010423721620213,1.9010426766332718,1.9010427289642686,1.945440949825303,1.9454413149606151,1.8857892833142806,1.9344192849308863
2017-06-29,1.5110883615788149,1.912444480173898,1.9124447864713119,1.9124448391161806,1.957109352468748,1.9571097197940757,1.8970999060604403,1.9460215816234923
2017-06-30,1.5086313073323454,1.9093348143524773,1.9093351201518467,1.9093351727111139,1.9539270608387178,1.9539274275667684,1.8940151907660334,1.9428573188891454
2017-07-03,1.502079162675093,1.901042372162021,1.9010426766332718,1.9010427289642684,1.945440949825303,1.9454413149606151,1.8857892833142806,1.934419284930886
2017-07-04,1.4897938914427449,1.8837970984161667,1.8837974001254116,1.8837974519816885,1.9277929151326427,1.9277932769556363,1.8686823777060866,1.916871233085017
2017-07-05,1.509040816373424,1.8815417400291459,1.8815420413771722,1.8815420931713647,1.9254848831671836,1.9254852445569879,1.8664451152765071,1.9145762770008337
2017-07-06,1.5078122892501888,1.8781299457531957,1.8781302465547884,1.8781302982550627,1.9219934069149922,1.9219937676494894,1.8630606956672047,1.9111045812931209
2017-07-07,1.5069932711680323,1.868614427140655,1.868614726418241,1.8686147778565765,1.9122556547013958,1.9122560136082367,1.853621525195534,1.901421997159405
2017-07-10,1.5086313073323452,1.8706455297788513,1.870645829381739,1.8706458808759856,1.914334193456506,1.914334552753463,1.8556363312011812,1.9034887601997956
2017-07-11,1.5209165785646932,1.8858787995653241,1.8858791016079746,1.8858791535215556,1.9299232341198325,1.9299235963426606,1.870747376243536,1.9189894830027256
2017-07-12,1.5119073796609712,1.8734760520733127,1.873476352129537,1.873476403701701,1.917230822201701,1.9172311820423198,1.858444142687785,1.9063689784384905
2017-07-13,1.5274687232219457,1.8819532894723499,1.8819535908862899,1.8819536426918113,1.9259060442898448,1.925906405758696,1.8668533626364356,1.914995052085121
2017-07-14,1.5377064492489019,1.8816735940215659,1.8816738953907097,1.881673947188532,1.9256198165910816,1.9256201780062117,1.8665759113331908,1.9147104459754274
2017-07-17,1.5168214881539104,1.8829893441604362,1.8829896457403108,1.8829896975743523,1.9269662958896916,1.9269666575575393,1.8678811044986534,1.9160492969553171
2017-07-18,1.5176405062360667,1.8885683722868924,1.8885686747603052,1.8885687267479236,1.9326756214346512,1.932675984174069,1.8734153690717334,1.9217262769937553
2017-07-19,1.5491727023990935,1.8983221704855548,1.8983224745211373,1.8983225267772539,1.9426572182206447,1.9426575828334853,1.8830909072838191,1.931651324227373
2017-07-20,1.5565438651385024,1.9073546312491656,1.9073549367313885,1.9073549892361463,1.9519006308370792,1.9519009971847945,1.892050895740364,1.940842369386266
2017-07-21,1.548763193358015,1.8978203671097984,1.8978206710650118,1.897820723307315,1.9421436952975093,1.9421440598139679,1.8825931301473442,1.931140710607434
2017-07-24,1.5565438651385024,1.9073546312491658,1.9073549367313885,1.9073549892361463,1.9519006308370794,1.9519009971847945,1.892050895740364,1.940842369386266
2017-07-25,1.5446681029472324,1.8928023333522368,1.8928026365037611,1.8928026886079303,1.937008466066157,1.937008829618796,1.877615358782597,1.926034574408049
2017-07-26,1.5360684130845887,1.8810278147095203,1.8810281159752358,1.8810281677552816,1.924958955193882,1.9249593164849759,1.86593531345706,1.9140533286100685
2017-07-27,1.5405730125364494,1.8942725742542343,1.8942728776412325,1.8942729297858738,1.938513044237974,1.9385134080730035,1.8790738031484235,1.9275306285707363
2017-07-28,1.546306139111545,1.8945603496423333,1.8945606530754215,1.8945607052279847,1.9388075405798535,1.9388079044701563,1.879359269559286,1.9278234564785297
2017-07-31,1.5520392656866406,1.8992887131789165,1.8992890173693002,1.8992890696520235,1.9436463343828914,1.9436466991813761,1.884049694883558,1.9326348366693502
2017-08-01,1.5643245369189884,1.9045442878773278,1.9045445929094453,1.9045446453368415,1.9490246522904124,1.9490250180983413,1.8892631012699976,1.9379826843548489
2017-08-02,1.5643245369189884,1.9033453616370901,1.9033456664771875,1.90334571887158,1.9477977252961836,1.9477980908738333,1.888073794661985,1.9367627083699435
2017-08-03,1.5487631933580144,1.8936287520651276,1.8936290553490112,1.8936291074759295,1.9378541856720444,1.9378545493834143,1.8784351466921783,1.926875502689845
2017-08-04,1.5393444854132141,1.8974033413056557,1.8974036451940781,1.8974036974249016,1.9417169299142687,1.941717294350628,1.8821794503662757,1.9307163630128403
2017-08-07,1.5487631933580146,1.8912635653864895,1.8912638682915643,1.891263920353375,1.9354337603906389,1.9354341236477248,1.8760889371826337,1.9244687900407125
2017-08-08,1.5491727023990929,1.8893549781627066,1.8893552807621017,1.8893553327713737,1.9334805983802423,1.933480961270744,1.8741956635841146,1.922526693437963
2017-08-09,1.547944175275858,1.8917191197397123,1.8917194227177487,1.8917194747920998,1.9358999541518136,1.9359003174963985,1.8765408363774412,1.9249323426364424
2017-08-10,1.544668102947232,1.8990892004671656,1.8990895046255951,1.8990895569028263,1.9434421620797722,1.9434425268399367,1.8838517829699601,1.9324318210801916
2017-08-11,1.5151834519895966,1.906826486405773,1.9068267918034074,1.9068268442936271,1.9513601512450298,1.9513605174913033,1.8915269884880623,1.9403049518172224
2017-08-14,1.534020867879197,1.9051701767541718,1.9051704818865314,1.9051705343311571,1.9496651587140894,1.9496655246422339,1.889883968302622,1.9386195620653723
2017-08-15,1.5381159582899793,1.8941257119613941,1.8941260153248705,1.8941260674654694,1.9383627519969064,1.9383631158037284,1.8789281192110128,1.9273811877925298
2017-08-16,1.5356589040435098,1.8902545061267284,1.8902548088701918,1.890254860904226,1.934401134693555,1.9344014977568302,1.8750879741498514,1.9234420145620048
2017-08-17,1.54753466623478,1.9051939489852487,1.9051942541214157,1.9051943065666959,1.9496894861422853,1.9496898520749957,1.8899075497962603,1.93864375166941
2017-08-18,1.5483536843169365,1.9051344738002327,1.9051347789268742,1.905134831370517,1.9496286219226746,1.9496289878439614,1.8898485518127495,1.9385832322688143
2017-08-21,1.554905828974189,1.8994254898536895,1.8994257940659793,1.8994258463524678,1.943786305457698,1.943786670282454,1.8841853741252577,1.9327740147546386
2017-08-22,1.5573628832206585,1.8760443426855493,1.8760446431531108,1.8760446947959741,1.9198590948805552,1.9198594552144683,1.8609918265184633,1.9089823609502998
2017-08-23,1.5614579736314416,1.884919370039487,1.8849196719284744,1.8849197238156452,1.9289413972521399,1.9289417592906895,1.8697956447385395,1.9180132086153214
2017-08-24,1.553267792809876,1.870919545087553,1.8709198447343263,1.8709198962361164,1.9146146083542661,1.9146149677038538,1.8559081479371884,1.9037675864402204
2017-08-25,1.5802953895210419,1.8987701302972033,1.8987704344045306,1.8987704866729787,1.9431156400707936,1.943116004769674,1.883535272872157,1.932107148942916
2017-08-28,1.5983137873284858,1.9329619519096806,1.9329622614931754,1.9329623147028399,1.978106006875919,1.9781063781420605,1.91745275504825,1.9668992819761588
2017-08-29,1.5950377149998598,1.9243701578576526,1.9243704660650842,1.9243705190382379,1.9693135526802394,1.9693139222961455,1.9089298975964557,1.9581566403865893
