date,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap15_evr890_evb-15_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap10_evr890_evb-15_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap15_evr885_evb-20_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap10_evr885_evb-20_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap30_ecap15_evr890_evb-15_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap30_ecap10_evr890_evb-15_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap15_evr890_evb-15_evs95_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap30_ecap15_evr890_evb-15_evs95_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap15_evr895_evb-15_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap10_evr895_evb-15_evsna_nav,hs300_benchmark
2021-02-10,3.5183046859879816,3.350471917079743,3.3371496860491976,3.472954927297297,3.451547112621447,3.4734037979425194,3.4595926136144155,3.5208126082783777,3.521576859396234,3.494626791439749,3.4838255773139473,2.519661436416541
2021-02-18,3.428630157667401,3.2650751093467294,3.2520924352592195,3.384436273348892,3.3635741009225826,3.3848737031818543,3.371414538235444,3.4310741580497965,3.4318189299398347,3.4055557651506136,3.3950298523043965,2.501003705786971
2021-02-19,3.4314874300458,3.267796082007625,3.2548025887199206,3.3872567164517053,3.366377158391401,3.3876945108198093,3.37422412958629,3.4339334671526203,3.434678859703404,3.408393808326283,3.3978591236386455,2.5148885285810696
2021-02-22,3.38814727373755,3.2265233698485694,3.213693986161019,3.3444752001151508,3.3238593537333614,3.344907465080414,3.3316072166071313,3.3905624170606377,3.3912983952013964,3.3653453276238605,3.3549436974469353,2.4250710811317453
2021-02-23,3.3788931893870333,3.217710730665222,3.204916388016097,3.335340397785282,3.314780859694119,3.3357714821004354,3.3225075607438073,3.381301736202288,3.3820357041577616,3.356153522482494,3.3457803023938157,2.4185625704470115
2021-02-24,3.2689732560825058,3.113034279210967,3.100656153711021,3.2268372952829614,3.2069465865773648,3.2272543558463966,3.214421927664947,3.271303449635182,3.2720135406273445,3.246973341081745,3.236937575773787,2.354779165736622
2021-02-25,3.319872884927305,3.1615058563638683,3.1489349969550204,3.2770808451091495,3.2568804276322463,3.2775043995243913,3.264472163702913,3.322239360816261,3.32296050829776,3.2975304197065105,3.287338392266888,2.3769081020647165
2021-02-26,3.212280405882072,3.0590458332266697,3.0468823779487653,3.1708751967670867,3.1513294468239783,3.1712850243707527,3.1586751452503097,3.2145701875672685,3.2152679636583614,3.190662028993696,3.1808003110378205,2.3122568959296963
2021-03-01,3.2465402858808687,3.0916714231238833,3.0793782411516877,3.20469347848791,3.184939267587809,3.2051076770190003,3.1923633099675928,3.248854488736027,3.249559706806688,3.2246913428823207,3.214724446912368,2.350874059325782
2021-03-02,3.225801278894077,3.071921723567134,3.0597070708489627,3.184221790294195,3.1645937699482842,3.184633342911336,3.1719703872991984,3.228100698544668,3.2288014116589117,3.2040919076678156,3.194188680559776,2.320934910176008
2021-03-03,3.285247667326746,3.1285323564690257,3.1160926071229853,3.2429019348648156,3.2229122013131715,3.2433210717423075,3.2304247579927825,3.2875894616253394,3.28830308776812,3.2631382269074476,3.253052499070286,2.366494484969143
2021-03-04,3.2594481497878274,3.1039635465724267,3.091621488348619,3.217434964390222,3.197602213061408,3.217850809726157,3.2050557725641102,3.2617715536424736,3.26247957557758,3.2375123379511,3.227505814770201,2.2940330660124424
2021-03-05,3.2098362304115557,3.0567182516198255,3.0445640513306733,3.1684625258925836,3.148931648014341,3.1688720416646388,3.1562717572100834,3.2121242698365755,3.212821515000417,3.188234302618472,3.17838008829431,2.2849211510538154
2021-03-08,3.1913623528264536,3.0391256285889203,3.027041380531648,3.1502267703478783,3.1308083003998703,3.1506339291946266,3.1381061643628314,3.193637223679243,3.194330455921278,3.1698847526753444,3.160087253253767,2.2042156185631185
2021-03-09,3.165960771146938,3.0149357719214254,3.0029477081829885,3.1251526064739084,3.105888697429973,3.12555652454836,3.1131284741978598,3.1682175352129107,3.168905249687462,3.1446541215035437,3.134934605073021,2.1603916466192454
2021-03-10,3.140559189467422,2.9907459152539304,2.9788540358343285,3.1000784425999384,3.0809690944600754,3.1004791199020927,3.0881507840328877,3.142797846746578,3.1434800434536454,3.1194234903317426,3.1097819568922747,2.169503561577872
2021-03-11,3.207526995713418,3.0545191737409625,3.0423737174807957,3.1661830564494955,3.1466662295625327,3.1665922776058872,3.154001058104177,3.2098133890669094,3.2105101326155245,3.185940608875581,3.176093483914242,2.2254767534665807
2021-03-12,3.2644695366256125,3.108745399506255,3.096384327558078,3.2223916272482183,3.2025283223066756,3.2228081132202986,3.2099933644910656,3.266796519831425,3.267505632519279,3.242499931277907,3.2324779924126696,2.2311174627266834
2021-03-15,3.277343500995404,3.121005240518393,3.108595420680843,3.2350996505669443,3.2151580114650686,3.2355177790189145,3.2226524932524394,3.2796796610363943,3.2803915702249893,3.2552872549505527,3.245225792946129,2.186859590070495
2021-03-16,3.290204834986696,3.1332530536556757,3.120794533754292,3.247795206308482,3.2277753098982878,3.248214975628939,3.235299202406057,3.292550162859662,3.293264865805409,3.2680620332460832,3.2579610868778017,2.201178313576908
2021-03-17,3.2736849780746295,3.117521239160334,3.105125272496949,3.231488284770532,3.2115689066686737,3.231905946462602,3.2190550223102954,3.276018530242794,3.276729644721868,3.25165335358125,3.2416031232616795,2.211158029960166
2021-03-18,3.2791985527745444,3.122771801247341,3.1103549571664173,3.236930791355409,3.2169778648272733,3.2373491564776966,3.2244765886636597,3.2815360351358347,3.2822483472813992,3.2571298223872818,3.2470626653640147,2.228514058452789
2021-03-19,3.2479680903671677,3.0930311174259377,3.0807325290029275,3.2061028790567856,3.1863399804003465,3.2065172597493374,3.193767287819244,3.2502833109916835,3.2509888392120523,3.2261095383645455,3.2161382590272143,2.1682018594409245
2021-03-22,3.277432294163554,3.12108979800925,3.1086796419520693,3.2351872992211574,3.2152451198398406,3.2356054390014943,3.2227398046754363,3.2797685174982005,3.2804804459745722,3.255375450548151,3.2453137159482277,2.192934200042912
2021-03-23,3.2311745642356913,3.077038688482435,3.0648036895591724,3.189525815803201,3.16986510064912,3.1899380539522317,3.1772540053874008,3.2334778140781752,3.234179694385056,3.2094290312511258,3.199509308128467,2.1734086679887112
2021-03-24,3.199023573546779,3.0464213880995255,3.034308130459081,3.1577892405215775,3.1383241543740046,3.158197376798478,3.1456395376721034,3.2013039054803825,3.2019988019036125,3.1774944140247467,3.1676733946147513,2.140432213852727
2021-03-25,3.1944305748769346,3.0420474880448243,3.029951622016211,3.1532554440527742,3.1338183049061312,3.153662994347942,3.1411231851413466,3.196707632823555,3.197401531549121,3.17293232584955,3.1631254069699346,2.138696611003465
2021-03-26,3.2196920675610796,3.0661039383456816,3.0539124184519966,3.1781913246311926,3.158600476979436,3.1786020978258906,3.1659631240605086,3.221987132436106,3.222686518498826,3.198023810813133,3.188139339016425,2.183822285084285
2021-03-29,3.272511552264293,3.1164037889747482,3.104012265545004,3.230329984022432,3.2104177458599836,3.2307474960070577,3.217901178164212,3.2748442679896232,3.2755551275754833,3.2504878248279,3.2404411969318163,2.188161292207441
2021-03-30,3.263325554924603,3.107655988865345,3.095299248659263,3.221262391084825,3.2014060469242356,3.221678731105985,3.208868473102698,3.2656517226759676,3.266360586866499,3.2413636484775052,3.2313452216421825,2.207252923549326
2021-03-31,3.2587325562547584,3.103282088810644,3.090942740216393,3.2167285946160216,3.196900197456362,3.2171443486554487,3.2043521205719414,3.26105545001914,3.2617633165120075,3.2368015603023084,3.226797233997366,2.1911985971936496
2021-04-01,3.2794010502690587,3.1229646390567996,3.1105470282093086,3.2371306787256366,3.2171765200617926,3.2375490696828613,3.2246757069603467,3.2817386769748635,3.2824510331072205,3.2573309570906948,3.2472631783990398,2.2181004413572154
2021-04-02,3.257028921188139,3.1016597218023536,3.0893268241047633,3.2150469188298127,3.1952288877717376,3.2154624555168954,3.202676915091233,3.259350600565269,3.2600580969921187,3.235109390556364,3.22511029442015,2.2393615762606784
2021-04-06,3.304773197308377,3.147126465197046,3.1346127814864095,3.2621757873619766,3.2420672468948997,3.262597415336182,3.2496244536787158,3.307128909819362,3.3078467773253686,3.2825323517149507,3.2723866803967434,2.227212356315843
2021-04-07,3.3059797592643134,3.1482754708433394,3.135757218427442,3.2633667971419555,3.2432509151120943,3.2637885790511643,3.250810881007551,3.3083363318382815,3.3090544614353816,3.283730793610429,3.2735814181405907,2.212025831384798
2021-04-08,3.2993009387956427,3.141915248401941,3.1294222856630998,3.256774064412587,3.2366988209753456,3.257194994227756,3.2442435140443964,3.301652750564558,3.302369429378834,3.277096921041636,3.26696804958621,2.2167987392202697
2021-04-09,3.299896454289534,3.1424823561758677,3.1299871384887776,3.2573619039129653,3.2372830369449423,3.257782909704904,3.2448290918120537,3.3022486905545385,3.302965498727532,3.277688428766353,3.2675577290751887,2.185991788645864
2021-04-12,3.3319804313388017,3.1730358396532705,3.1604191344337527,3.2890323293381183,3.2687582411212164,3.2894574284524847,3.276377664184731,3.3343555377439413,3.335079315243788,3.309556483349245,3.299327285677648,2.149544128811356
2021-04-13,3.3212857723223785,3.1628513451608025,3.150275135785427,3.2784755208630667,3.258266506395791,3.278899255536624,3.265861473393838,3.323653255347473,3.3243747097383687,3.2989337984882803,3.2887374334768276,2.1465068238251472
2021-04-14,3.3723824765119534,3.2115105966248145,3.198740907105203,3.3289136057994213,3.3083936834172647,3.3293438594679565,3.3161054960614353,3.3747863823528186,3.375518936042036,3.3496866261573306,3.3393333939918555,2.1586560437699833
2021-04-15,3.3379219085701473,3.1786938921490853,3.1660546892383774,3.294897222935368,3.274586982635341,3.2953230800724067,3.282219992401893,3.340301250186423,3.3410263183023536,3.315457974938669,3.305210536900325,2.1465068238251477
2021-04-16,3.360499522049261,3.2001944916331833,3.187469797495952,3.3171838186049194,3.296736200389015,3.317612556228111,3.30442083962711,3.362894957467854,3.3636249299249035,3.3378836429784813,3.3275668915464993,2.153449235222197
2021-04-19,3.372382476511953,3.211510596624814,3.1987409071052024,3.328913605799421,3.3083936834172647,3.329343859467956,3.3161054960614353,3.3747863823528186,3.3755189360420355,3.3496866261573306,3.339333393991855,2.208120724973959
2021-04-20,3.3260389541074544,3.167377787157454,3.1547835796291266,3.2831674357408662,3.2629294996070906,3.2835917768325613,3.2705353359675677,3.3284098253014585,3.3291323121852208,3.3036549917598195,3.293444034454969,2.2046495192754345
2021-04-21,3.3525251843757675,3.1926005517055933,3.1799060527840366,3.3093122674497883,3.288913170654941,3.3097399876948916,3.2965795745361257,3.3549149355171344,3.3556431757772804,3.329962971926664,3.3196707017538145,2.2098563278232204
2021-04-22,3.3823374535981876,3.2209906940408897,3.208183309518575,3.338740266594451,3.318159771202398,3.339171790334054,3.325894348440651,3.3847484555581113,3.385483171681525,3.3595746070852686,3.3491908130871146,2.2081207249739583
2021-04-23,3.4690640549725007,3.3035801990162974,3.290444420019052,3.4243489913789245,3.403240790976819,3.4247915798297996,3.4111736907083605,3.4715368774954993,3.472290432493872,3.445717545728481,3.435067500602169,2.2302496613020524
2021-04-26,3.433831373164186,3.270028212620038,3.257025843878233,3.389570446935232,3.3686766266934605,3.390008540347153,3.3765289579121034,3.4362790810834354,3.4370249827888557,3.410721976904676,3.400180096299178,2.2024800157138555
2021-04-27,3.463643642386606,3.2984183549553343,3.2853031006127718,3.4189984460798946,3.3979232272409177,3.4194403429863156,3.405843731816628,3.4661126011244123,3.4668649786931,3.44033361206328,3.429700207632478,2.2081207249739583
2021-04-28,3.555790656346813,3.3861697039917047,3.3727055305195277,3.509957716163397,3.488321810751239,3.5104113693255443,3.496453032976069,3.5583252994328864,3.559097693306218,3.5318604843716925,3.5209441881172228,2.224608952041949
2021-04-29,3.5639212752256544,3.3939124700831487,3.380417509628947,3.517983534111941,3.4962981563550906,3.51843822459077,3.5044479713136663,3.5664617139895163,3.5672358740073755,3.5399363848694936,3.5289951275717586,2.2445683848084665
2021-04-30,3.6208356073775474,3.44811183272326,3.4344013633948847,3.574164259751752,3.5521325755820543,3.5746262114473533,3.5604125396768507,3.623416615885927,3.6242031389154783,3.596467688354102,3.585351703753513,2.2250428527542656
2021-05-06,3.5178477682455513,3.3500367955649635,3.336716294675569,3.47250389907019,3.45109886459993,3.472952711421156,3.459143320733946,3.520355364835279,3.5211195167008165,3.4941729487152875,3.483373137329386,2.195971505029122
2021-05-07,3.3904680724770295,3.2287334601323336,3.215895288627994,3.346766084542995,3.3261361168062495,3.3471986455992804,3.3338892867782484,3.392884870114741,3.3936213523826817,3.3676505075830696,3.3572417525416496,2.1695035615778724
2021-05-10,3.4229905479923963,3.2597045244981113,3.2467432050656724,3.378869356337172,3.358041499221657,3.3793060666601846,3.365869040128639,3.4254305283412614,3.4261740751873115,3.399954109574274,3.3894455103597947,2.1690696608655564
2021-05-11,3.4067293102347125,3.2442189923152225,3.2313192468468332,3.3628177204400833,3.342088808013953,3.3632523561297325,3.3498791634534437,3.4091576992280013,3.4098977137849964,3.3838023085786717,3.373343631450722,2.180351079385762
2021-05-12,3.444672198335974,3.2803519007419633,3.2673084826907917,3.4002715375332904,3.379311754165262,3.400711014034121,3.3871888756955664,3.4471276338256085,3.447875890390398,3.421489844235077,3.4109146822385585,2.1938020014675446
2021-05-13,3.42841096057829,3.2648663685590744,3.251884524471952,3.3842199016362016,3.3633590629575583,3.3846573035036687,3.371198999020371,3.4308548047123484,3.431599528988083,3.4053380432394746,3.3948128033294855,2.169937462290188
2021-05-14,3.358995337761975,3.198762061055828,3.186043062585224,3.3156990227448855,3.2952605570331936,3.3161275684619667,3.302941756570281,3.3613897009660683,3.3621193466820793,3.336389581724905,3.3260774481466964,2.22460895204195
2021-05-17,3.4587585280822766,3.293766273981915,3.2806695173611757,3.4141762992484397,3.3931308048452435,3.414617572904573,3.4010401383611706,3.461224004606874,3.4619753210241253,3.435481374167244,3.4248629670633752,2.2510768954932003
2021-05-18,3.4356316137043117,3.271742576756181,3.258733391316413,3.3913474829830337,3.370442708824733,3.3917858060723725,3.3782991567525147,3.438080604873247,3.4388268976294616,3.412510101977418,3.4019626946238724,2.251944696917832
2021-05-19,3.4690371566947054,3.3035545838600187,3.2904189067144034,3.424322439810842,3.4032144030765816,3.424765024829995,3.411147241298351,3.4715099600440413,3.4722635091995313,3.445690828473833,3.435040865925376,2.2458700869454136
2021-05-20,3.494733728225777,3.3280253585552777,3.314792380097473,3.449687791216848,3.4284233986549264,3.45013365464355,3.4364149986413013,3.49722484863696,3.497983979638046,3.4712144642403056,3.4604856130803787,2.251944696917832
2021-05-21,3.4587585280822766,3.2937662739819147,3.2806695173611753,3.4141762992484392,3.3931308048452435,3.4146175729045725,3.4010401383611706,3.4612240046068736,3.461975321024125,3.4354813741672436,3.424862967063375,2.2280801577404747
2021-05-24,3.49216407107267,3.3255782810857517,3.3123550327591658,3.447151256076247,3.425902499097092,3.4475967916621943,3.4338882229070062,3.494653359777668,3.495411932594194,3.468662100663658,3.457941138364878,2.2402293776853113
2021-05-25,3.59238070004385,3.4210143023972632,3.407411578953137,3.5460761265596714,3.5242175818526373,3.5465344479350605,3.532432476544514,3.594941425290051,3.5957217673044024,3.568204280152902,3.5571756522693887,2.3113890945050652
2021-05-26,3.5589751570534567,3.389202295293426,3.3757260635551467,3.5131011697318635,3.491445887600789,3.5135552291774386,3.4995843919986784,3.561512070119257,3.562285155734333,3.5350235536564876,3.5240974809678853,2.311822995217381
2021-05-27,3.5872413857376353,3.4161201474582112,3.402536884276523,3.54100305627847,3.5191757827369683,3.5414607219723493,3.527378925075924,3.5897984475714675,3.5905776732166994,3.5630995529996072,3.552086702838388,2.3200671087513767
2021-05-28,3.605228985809386,3.433249689744893,3.4195983156446723,3.5587588022626746,3.5368220796418104,3.5592187628418386,3.5450663552159902,3.607798869586511,3.6085820025236606,3.580966098036139,3.5698980258468906,2.313558598066643
2021-05-31,3.7080152719336734,3.5311327885259307,3.5170922091769508,3.6602202078866997,3.6376580619551904,3.6606932820960605,3.646137384587793,3.7106584239581863,3.7114638842777206,3.68306064110203,3.6716770144669018,2.3161620023405365
2021-06-01,3.6977366433212446,3.521344478647827,3.507342819823723,3.6500740673242973,3.6275744637238523,3.6505458301706386,3.636030281650613,3.700372468521019,3.7011756961023146,3.672851186795441,3.661499115604901,2.319633208039061
2021-06-02,3.618077271574921,3.4454850770925227,3.4317850523362066,3.5714414779656773,3.549426577430982,3.571903077748616,3.557700233887465,3.62065631388297,3.6214422377429174,3.5937279159193745,3.5826203994243917,2.3009754774094913
2021-06-03,3.574393099972099,3.403884760110582,3.3903501475849884,3.528320380575467,3.5065712849477957,3.5287764070655716,3.514745046404449,3.5769410032750084,3.577717437997442,3.550337735116371,3.5393643292608874,2.2831855482045524
2021-06-04,3.623216585881136,3.450379232031575,3.4366597470128206,3.576514548246879,3.554468376546651,3.576976803711327,3.5627537853560556,3.6257992916015542,3.626586331830621,3.5988326430726696,3.587709348855393,2.297504271710966
2021-06-07,3.597520014350064,3.4259084573363157,3.412286273629751,3.5511491968408726,3.529259380968306,3.5516081738977716,3.5374860280131046,3.600084403008635,3.600865861392106,3.5733090073061966,3.56226460170039,2.2949008674370726
2021-06-08,3.5666841285127777,3.3965435277020046,3.3830381055700673,3.520710775153665,3.499008586274292,3.521165818121505,3.5071647192015636,3.5692265366971325,3.570001296865888,3.5426806443864294,3.5317309051143866,2.276677037519819
2021-06-09,3.5692537856658855,3.398990605171531,3.385475452908375,3.5232473102942663,3.501529485832127,3.5237026811028613,3.509691494935859,3.5717980255564252,3.57257334390974,3.5452330079630774,3.5342753798298876,2.2801482432183438
2021-06-10,3.566041457258786,3.3959315136268766,3.382428525000757,3.5200763877150014,3.4983781092948782,3.5205313486898686,3.506532772590417,3.5685834073334246,3.569358027900221,3.5420422982559105,3.5310945319880407,2.2949008674370734
2021-06-11,3.5877643643835535,3.4166181785904675,3.4030329351248154,3.5415192939063385,3.519688838198728,3.5419770263226265,3.5278931764617414,3.5903217990076706,3.591101138255063,3.5636190120432363,3.552604556334789,2.2736397325336104
2021-06-15,3.5453793788418433,3.3762550729365146,3.362830322270665,3.4996806365078617,3.4781080805549625,3.500132961383443,3.4862154947384267,3.5479066005482327,3.548676732869145,3.5215192738884515,3.5106349403113755,2.248039590506991
