date,hs300_benchmark_nav,baseline_nav,tie_r2_gap003_nav,tie_r2_gap005_nav,tie_downvol_gap003_nav,tie_downvol_gap005_nav,overheat_r2_rank35_cap20_nav,overheat_downvol_rank35_cap20_nav,combo_tie_r2_overheat_downvol_nav,combo_tie_downvol_overheat_r2_nav
2023-10-19,1.6110602420539888,7.772520630400622,6.733070166911266,6.877505225579965,7.480471768611809,7.562758707441353,7.786957454319128,7.753995136882826,6.861112965651197,7.576805915675254
2023-10-20,1.6030049408437186,7.772520630400622,6.733070166911266,6.874066472967175,7.480471768611809,7.562758707441353,7.786957454319128,7.753995136882826,6.857682409168372,7.576805915675254
2023-10-23,1.5859993049553711,7.7686343700854215,6.72970363182781,6.8366830355462085,7.476731532727504,7.558977328087633,7.783063975591969,7.7501181393143845,6.8203880736823566,7.573017512717417
2023-10-24,1.5882368886248903,7.773731899199651,6.734119447859194,6.841169048036725,7.48163752454688,7.5639372869643315,7.788170972951282,7.755203518670891,6.824863393940679,7.5779866843136885
2023-10-25,1.597187223302968,7.743146724514276,6.707624551670896,6.814252973093629,7.452201573630631,7.534177533704145,7.757528988795409,7.724691242531859,6.7980114723907485,7.548171654736062
2023-10-26,1.6030049408437186,7.799219544770797,6.7561985280161085,6.863599110489303,7.506167483643755,7.588737081347821,7.8137059597478435,7.780630415453418,6.847239995232287,7.602832542295045
2023-10-27,1.6271708444745288,7.814512132113485,6.769445976110258,6.87705714796085,7.52088545910188,7.6036169579779145,7.829026951825781,7.7958865535229345,6.860665956007252,7.617740057083858
2023-10-30,1.6343311122169908,7.8315038958275816,6.7841653628815335,6.892010522929236,7.537238765166462,7.620150154233573,7.846050276356821,7.812837818044619,6.875583690201657,7.634303962404761
2023-10-31,1.6307509783457599,7.850194835913088,6.800356688329938,6.90845923539446,7.555227401837503,7.638336670114798,7.864775933340965,7.8314842090184715,6.891993197815504,7.652524258257755
2023-11-01,1.6298559448779522,7.821308837599122,6.775333730818767,6.883038497948203,7.527426781527711,7.610230236480176,7.835836281638195,7.802667059331607,6.866633049685014,7.624365619212218
2023-11-02,1.6222481604015861,7.83830060131322,6.790053117590045,6.89799187291659,7.543780087592295,7.626763432735837,7.852859606169237,7.819618323853293,6.88155078387942,7.640929524533123
2023-11-03,1.634778628950895,7.82615318943401,6.785637301558661,6.893505860426074,7.538874095772919,7.6218034738591385,7.840689631461995,7.807499864846739,6.877075463621098,7.635960352936851
2023-11-06,1.656259432178281,7.939742281081951,6.745706107543937,6.852939896210585,7.494510356481734,7.576951723060896,7.9544897055946615,7.920818221416437,6.8366061867664865,7.591025293665141
2023-11-07,1.651336748105338,7.923573098668206,6.731968564346562,6.838983972790214,7.479247883121057,7.5615213589239865,7.938290490241731,7.90468757760532,6.822683526734038,7.575566268883811
2023-11-08,1.6464140640323954,7.964016687432144,6.766329952169683,6.873891589835506,7.51742354224375,7.600116959224747,7.978809199677248,7.945034770685398,6.8575079428636885,7.6142335573681175
2023-11-09,1.647756614234107,7.945166943793251,6.7503149700343705,6.857622023942404,7.49963082380057,7.582128516717706,7.959924444175053,7.926229954660107,6.841277154833242,7.596211702794465
2023-11-10,1.6356736624187016,7.796120866044024,6.623683525160644,6.728977569699212,7.358942709030634,7.439892799784135,7.8106015254777565,7.77753912230404,6.712939319525723,7.453711794603265
2023-11-13,1.6334360787491824,7.767988818976201,6.599782179877019,6.704696274300932,7.332388205038585,7.413046190038167,7.782417225424152,7.749474126850536,6.688715897628447,7.426815319466629
2023-11-14,1.6334360787491824,7.8268676317298524,6.649806368665061,6.755515677585899,7.387965307712434,7.469234653838628,7.841405400776203,7.808212604297808,6.7394141748886796,7.483108148761465
2023-11-15,1.6446239970967795,7.890978492877128,6.7042757723674375,6.810850959586603,7.448481064499157,7.530416098102153,7.9056353426255646,7.872170659759633,6.794617567447495,7.5444032325738455
2023-11-16,1.6285133946762396,7.880315008427294,6.695215940242616,6.801647106938513,7.438415549547131,7.520239860131745,7.894952051622017,7.861532591300499,6.785435651815809,7.534208093070367
2023-11-17,1.6262758110067201,7.738976025196618,6.575132540975997,6.679654789961274,7.305002343413122,7.379450790268373,7.753350542743517,7.720530483909999,6.663734098669874,7.393157518978454
2023-11-20,1.631198495079663,7.663963881983982,6.511401269267705,6.61491040774789,7.234196608885881,7.309036755186148,7.67819907058538,7.645697129154662,6.599144032114181,7.322612695562018
2023-11-21,1.6334360787491824,7.725732141041584,6.563880368415548,6.668223746119576,7.292501128204102,7.367944453957687,7.740082059152516,7.707318166025641,6.65233030026613,7.381629810585382
2023-11-22,1.6159829261269307,7.674807974283633,6.520614548120701,6.624270146405344,7.244432603855142,7.3193786448943055,7.689063304903114,7.656515374991994,6.608481462207133,7.332973794487854
2023-11-23,1.6244857440711045,7.612716025982199,6.467860438471035,6.570677425800016,7.185822546610839,7.260162247306219,7.626856025865744,7.59457142037761,6.555016477717975,7.273647407265038
2023-11-24,1.6132978257235078,7.579080055869543,6.439282890108698,6.541645591595271,7.190512243494053,7.264900460648112,7.593157579678603,7.561015620260752,6.526053839734372,7.278394421452236
2023-11-27,1.6025574241098146,7.535671808126878,6.402402690279898,6.504179121998507,7.1493294700490715,7.2232916378494405,7.549668704651808,7.517710834348607,6.488676669976444,7.236708313654687
2023-11-28,1.6043474910454298,7.561716756772477,6.424530810177178,6.526659003756566,7.174039134116061,7.248256931528643,7.575762029667884,7.543693705895894,6.511102971831201,7.2617199783332165
2023-11-29,1.5922645392300252,7.5703984063210115,6.431906850142939,6.53415229767592,7.182275688805058,7.256578696088378,7.584459804673244,7.552354663078324,6.518578405782787,7.270057199892727
2023-11-30,1.5940546061656407,7.561716756772478,6.4245308101771785,6.526659003756567,7.174039134116062,7.248256931528644,7.575762029667885,7.543693705895895,6.5111029718312015,7.261719978333217
2023-12-01,1.5877893718909863,7.518308509029811,6.387650610348377,6.489192534159802,7.132856360671079,7.206648108729972,7.532273154641089,7.500388919983749,6.473725802073273,7.2200338705356675
2023-12-04,1.5770489702772932,7.526990158578344,6.395026650314136,6.496685828079155,7.141092915360075,7.214969873289706,7.5409709296464476,7.509049877166177,6.481201236024858,7.228371092095177
2023-12-05,1.5475128658396367,7.440173663093011,6.321266250656534,6.4217528888856235,7.058727368470109,7.131752227692362,7.453993179592856,7.422440305341884,6.406446896509,7.144998876500077
2023-12-06,1.549750449509156,7.54435345767541,6.409778730245657,6.51167241591786,7.157566024738068,7.231613402409175,7.558366479657166,7.526371791531035,6.496152103928029,7.245045535214197
2023-12-07,1.5457227989040212,7.4681728510519845,6.345054717150107,6.445919511104927,7.085291080997591,7.1585907505739605,7.482044373762638,7.450372758350935,6.430555918546259,7.171887249751651
2023-12-08,1.5488554160413484,7.470566706737068,6.347088567411711,6.447985692669683,7.0875622073725415,7.160885372499193,7.484442675839652,7.452760908376287,6.432617175449504,7.174186133750189
2023-12-11,1.5595958176550415,7.530399620864252,6.39792337287153,6.499628598675046,7.144327579742802,7.218238001340719,7.544386724730816,7.512451213134448,6.48413699264418,7.231645290427822
2023-12-12,1.5631759515262724,7.607327653313489,6.463282408462726,6.566026620681942,7.217311629933137,7.29197709556554,7.621457644733741,7.589195890680657,6.550376757608763,7.30552134901335
2023-12-13,1.5372199809598472,7.685879722003322,6.530021245916403,6.633826378708984,7.29183645451638,7.367272904001773,7.7001556174922845,7.667560733641731,6.618014917611488,7.380957013280129
2023-12-14,1.530059713217385,7.772554553492643,6.6096099349812265,6.714680257292499,7.279660436508063,7.354970921077327,7.7869914404205325,7.754028979120508,6.69867608419399,7.368632180424526
2023-12-15,1.5269270960800576,7.678703730124455,6.594469586990014,6.699299229252238,7.262985232774288,7.338123206869412,7.6929662967930605,7.660401845453849,6.683331716221783,7.351753172959891
2023-12-18,1.5206618618054035,7.722938182745791,6.632458128124133,6.737891659012217,7.3048248697052225,7.380395688623117,7.737282911306785,7.704530867018226,6.7218321624616975,7.394104172404921
2023-12-19,1.5215568952732113,7.73468494724307,6.642546247674695,6.748140145359477,7.315935674350792,7.391621438201779,7.749051494462223,7.716249633569936,6.7320562219497155,7.405350772898972
2023-12-20,1.5076838765221912,7.746700241173055,6.664377252462265,6.770318188887907,7.339979801523895,7.415914309788752,7.761089105821912,7.728236289525138,6.754181404994248,7.429688766516011
2023-12-21,1.5215568952732115,7.748046322883077,6.665535267623424,6.771494612552354,7.341255210698791,7.417202913491583,7.762437687769059,7.729579162902989,6.755355024699721,7.430979763695251
2023-12-22,1.5242419956766353,7.777658834345128,6.691010494704895,6.797374809117159,7.369312993914492,7.4455509637147,7.792105202058904,7.75912109412277,6.781173536846239,7.459380468112414
2023-12-25,1.5282696462817698,7.780063672336904,6.693079343002789,6.7994765450679715,7.37159157211373,7.447853114555795,7.794514506841351,7.761520200278923,6.783270263393079,7.461686895011163
2023-12-26,1.519319311603692,7.824425458302936,6.731243163476867,6.838247040513385,7.413624257362036,7.49032064177529,7.838958691211087,7.805776251694038,6.821948350905955,7.504233302203048
2023-12-27,1.523794478942731,7.834878803159791,6.7402360290205605,6.847382862039424,7.423528776411306,7.500327626335903,7.849431452304481,7.816204681419548,6.831062397565061,7.514258873922309
2023-12-28,1.5613858845906576,7.80224627690284,6.712162725690539,6.818863288648348,7.392609536458574,7.469088516663468,7.816738313788266,7.783649933489911,6.80261079944187,7.482961740148407
2023-12-29,1.5658610519296965,7.783502141703073,6.696037409833024,6.802481635102046,7.374849513548162,7.451144760467279,7.79795936288427,7.764950474190235,6.786268190914682,7.4649846548867895
2024-01-02,1.5452752821701174,7.807616261935544,6.716782448280012,6.823556449117853,7.39769758433024,7.474229202065973,7.8221182731307275,7.789007119377056,6.807292773950219,7.488111973955286
2024-01-03,1.5408001148310786,7.803600342726662,6.713327609472495,6.820046690121307,7.393892510562047,7.470384763556552,7.818094894679053,7.7850007719517444,6.803791380324527,7.484260394714504
2024-01-04,1.5273746128139618,7.787534598937218,6.6995064760710505,6.806005847696867,7.378670257055421,7.455005030824375,7.801999310079242,7.768973320223085,6.789784003689074,7.4688520953816155
2024-01-05,1.519766828337596,7.80494813577423,6.714487096873273,6.8212246094289775,7.395169541225142,7.471675005522412,7.819445191142416,7.786345352588236,6.8049664921084165,7.485553033199712
2024-01-08,1.4987335418441137,7.7862055501994725,6.698363114136357,6.8048443101953575,7.377410986580691,7.453732732781878,7.800667792741732,7.7676474392201005,6.788625234665961,7.467577434149147
2024-01-09,1.5023136757153446,7.777859608565118,6.691183217942265,6.803673584292528,7.369503227003875,7.452450370161185,7.792306349200654,7.759321389805399,6.7874572991417175,7.466292689644347
2024-01-10,1.4951534079728823,7.761552570307862,6.677154502304208,6.776495271827869,7.354052347570749,7.422680419813301,7.775969021948214,7.743053218724688,6.760343765102918,7.4364674440387635
2024-01-11,1.503656225917056,8.047117545070046,6.9228220333376385,7.0258177731890665,7.624624472672071,7.695777526036686,8.062064410388789,8.02793756073716,7.009072016207031,7.710071805890364
2024-01-12,1.4987335418441134,8.054635709559443,6.929289804497429,7.032381769973695,7.631747915399778,7.702967444785915,8.069596539256292,8.035437805980775,7.015620367966619,7.717275079327976
2024-01-15,1.4969434749084978,8.164821631006225,7.024081202843872,7.128583447272454,7.736148810316709,7.808342609645446,8.179987122076374,8.145361103670016,7.111592752397086,7.822845969972334
2024-01-16,1.5067888430543828,8.154237561756446,7.014975876943714,7.119342654972443,7.726120430220315,7.798220644629989,8.169383393780146,8.134802261127968,7.102373985157669,7.8127052042314
2024-01-17,1.4732250880115914,8.039118913825767,6.915940923386861,7.018834288078714,7.617045788852499,7.688128117882271,8.054050922338543,8.019957993912044,7.002105175955443,7.702408189583427
2024-01-18,1.4933633410372662,8.02632795294458,6.904937039658321,7.007666691757188,7.604926384256075,7.675895614910302,8.041236203289476,8.007197519776941,6.990964197155196,7.6901529657336525
2024-01-19,1.4965620997236984,8.115864679112887,6.981964225758096,7.085839866007866,7.689762216431044,7.761523135714083,8.130939236632944,8.096520838722661,7.068951048756928,7.775939532682076
2024-01-22,1.4650314783860083,8.35249745541484,7.1855360747360715,7.292440397956088,7.913971201464889,7.987824440695504,8.368011539040683,8.332589610222062,7.275059156561504,8.00266117390291
2024-01-23,1.4750847199719386,8.314124572771279,7.152524423550454,7.258937608991511,7.877612987675617,7.951126931779598,8.329567381893483,8.294308187816753,7.241636220160761,7.965895502353585
2024-01-24,1.498389961830231,8.167028522637633,7.025979760672253,7.130510251293968,7.73823983481674,7.810453147601958,8.182198112829212,8.14756273526307,7.1135149639579165,7.824960428081175
2024-01-25,1.5239800313216896,8.121339849918078,6.986674438188097,7.090620155613296,7.694949927568544,7.766759258611235,8.136424577121899,8.10198295967619,7.073719944732374,7.781185381250972
2024-01-26,1.521238238161891,8.223012377782302,7.074141883784788,7.179388916515907,7.791284402591458,7.863992727685164,8.238285953424349,8.203413155117582,7.1622771288270375,7.878599453573031
2024-01-29,1.5075292723628948,8.299751539554011,7.1401595052446005,7.246388729014683,7.863994573355072,7.937381430313401,8.315167651937848,8.279969412152004,7.2291172499398195,7.952124469738129
2024-01-30,1.4819392028714358,8.39552460778385,7.222551728699578,7.330006760091449,7.954739324597769,8.028973012262433,8.411118610840214,8.375514209086207,7.31253598076814,8.043886175589547
2024-01-31,1.472342926812139,8.198507331751822,7.0530605373725335,7.157993927941491,7.768065930558274,7.840557580694998,8.213735391267058,8.178966515888831,7.1409331343562075,7.855120777706367
2024-02-01,1.4705150647056062,8.129900575837581,6.99403911028155,7.098094397163738,7.703061194737702,7.77494622018709,8.145001203892438,8.110523281446246,7.081176371725611,7.789387549441042
2024-02-02,1.4568060989066105,8.136321650376951,6.99956307038899,7.1037005411487115,7.709145147382798,7.781086948324379,8.1514342050547,8.116929051610057,7.086769153689564,7.795539683480619
2024-02-05,1.4659454094392743,8.195464175353731,7.050442552728266,7.155336993680426,7.76518254720801,7.837647289589458,8.210686582453851,8.175930612732872,7.1382825327921875,7.852205080972171
2024-02-06,1.5130128586824927,8.22081097177235,7.072248045159385,7.1774669019083035,7.789198575704529,7.86188743584592,8.236080458482059,8.20121699607122,7.160359695264741,7.876490251325693
2024-02-07,1.5262648589548553,8.153219514656028,7.014100065343068,7.118453813300628,7.7251558330471415,7.797247045828685,8.16836345574017,8.133786640502288,7.101487262004597,7.811729797049632
