date,hs300_benchmark_nav,baseline_nav,slope_vol_015_nav,slope_vol_025_nav,slope_downvol_025_nav,slope_downvol_040_nav,slope_r2_020_nav,slope_r2_035_nav,slope_downvol025_r2_020_nav
2013-03-27,0.988479262672812,1.0685206871341415,1.0685206871341415,1.0685206871341415,1.0685206871341415,1.0685206871341415,1.0685206871341415,1.0685206871341415,1.0685206871341415
2013-03-28,0.957757296466975,1.0595540799693794,1.0595540799693794,1.0595540799693794,1.0595540799693794,1.0595540799693794,1.0595540799693794,1.0595540799693794,1.0595540799693794
2013-03-29,0.9550691244239641,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-04-01,0.9535330261136722,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-04-02,0.955069124423964,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-04-03,0.9531490015360993,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-04-08,0.9485407066052237,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-04-09,0.954301075268818,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-04-10,0.954301075268818,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-04-11,0.9500768049155155,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-04-12,0.9470046082949319,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-04-15,0.9374039938556077,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-04-16,0.9431643625192023,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-04-17,0.9454685099846403,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-04-18,0.9473886328725051,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-04-19,0.9742703533026127,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-04-22,0.9711981566820289,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-04-23,0.9416282642089107,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-04-24,0.9577572964669752,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-04-25,0.947772657450078,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-04-26,0.9389400921658998,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-05-02,0.9397081413210457,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-05-03,0.9566052227342563,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-05-06,0.9677419354838726,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-05-07,0.9700460829493104,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-05-08,0.9761904761904779,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-05-09,0.9711981566820294,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-05-10,0.9750384024577592,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-05-13,0.9711981566820295,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-05-14,0.9569892473118298,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-05-15,0.9615975422427054,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-05-16,0.9811827956989266,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-05-17,0.9980798771121372,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574
2013-05-20,1.0038402457757316,1.0580788945031563,1.0580788945031563,1.0580788945031563,1.0580788945031563,1.0580788945031563,1.0580788945031563,1.0580788945031563,1.0580788945031563
2013-05-21,1.0038402457757316,1.0580788945031563,1.0580788945031563,1.0580788945031563,1.0580788945031563,1.0580788945031563,1.0580788945031563,1.0580788945031563,1.0580788945031563
2013-05-22,1.0049923195084505,1.0592932161112318,1.0592932161112318,1.0592932161112318,1.0592932161112318,1.0592932161112318,1.0592932161112318,1.0592932161112318,1.0592932161112318
2013-05-23,0.9942396313364075,1.0479595477691934,1.0479595477691934,1.0479595477691934,1.0479595477691934,1.0479595477691934,1.0479595477691934,1.0479595477691934,1.0479595477691934
2013-05-24,0.9996159754224292,1.0536263819402127,1.0536263819402127,1.0536263819402127,1.0536263819402127,1.0536263819402127,1.0536263819402127,1.0536263819402127,1.0536263819402127
2013-05-27,0.9973118279569911,1.0511977387240614,1.0511977387240614,1.0511977387240614,1.0511977387240614,1.0511977387240614,1.0511977387240614,1.0511977387240614,1.0511977387240614
2013-05-28,1.0180491551459314,1.0730555276694214,1.0730555276694214,1.0730555276694214,1.0730555276694214,1.0730555276694214,1.0730555276694214,1.0730555276694214,1.0730555276694214
2013-05-29,1.0145929339477748,1.0688778565637724,1.0688778565637724,1.0688778565637724,1.0688778565637724,1.0688778565637724,1.0688778565637724,1.0688778565637724,1.0688778565637724
2013-05-30,1.011904761904764,1.0688778565637724,1.0688778565637724,1.0688778565637724,1.0688778565637724,1.0688778565637724,1.0688778565637724,1.0688778565637724,1.0688778565637724
2013-05-31,1.0003840245775752,1.0683434176354907,1.0683434176354907,1.0683434176354907,1.0683434176354907,1.0683434176354907,1.0683434176354907,1.0683434176354907,1.0683434176354907
2013-06-03,1.0023041474654402,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-06-04,0.9877112135176678,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-06-05,0.9850230414746568,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-06-06,0.9754224270353328,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-06-07,0.9577572964669766,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-06-13,0.928187403993858,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-06-14,0.9347158218125985,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-06-17,0.928955453149004,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-06-18,0.9350998463901714,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-06-19,0.9297235023041498,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-06-20,0.9005376344086045,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-06-21,0.8963133640553017,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-06-24,0.8413978494623674,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-06-25,0.8417818740399405,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-06-26,0.8398617511520756,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-06-27,0.8402457757296486,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-06-28,0.8556067588325672,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-07-01,0.8590629800307237,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-07-02,0.8617511520737344,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-07-03,0.8598310291858694,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-07-04,0.865975422427037,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-07-05,0.8690476190476207,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-07-08,0.8456221198156697,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-07-09,0.8437019969278049,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-07-10,0.8671274961597557,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-07-11,0.9105222734255008,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-07-12,0.8878648233486959,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-07-15,0.9005376344086036,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-07-16,0.905913978494625,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-07-17,0.8924731182795711,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-07-18,0.8786482334869443,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-07-19,0.8544546850998477,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-07-22,0.8598310291858692,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-07-23,0.8867127496159771,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-07-24,0.8801843317972367,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-07-25,0.8778801843317989,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-07-26,0.8698156682027668,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-07-29,0.8529185867895563,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-07-30,0.8579109062980048,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-07-31,0.8598310291858693,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242
2013-08-01,0.8824884792626745,1.069323854434811,1.069323854434811,1.069323854434811,1.069323854434811,1.069323854434811,1.069323854434811,1.069323854434811,1.069323854434811
2013-08-02,0.8809523809523826,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619
2013-08-05,0.8936251920122904,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619
2013-08-06,0.8993855606758848,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619
2013-08-07,0.8932411674347174,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619
2013-08-08,0.8936251920122903,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619
2013-08-09,0.8974654377880201,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619
2013-08-12,0.9243471582181277,1.0663953465659761,1.0663953465659761,1.0663953465659761,1.0663953465659761,1.0663953465659761,1.0663953465659761,1.0663953465659761,1.0663953465659761
2013-08-13,0.9243471582181277,1.0663953465659761,1.0663953465659761,1.0663953465659761,1.0663953465659761,1.0663953465659761,1.0663953465659761,1.0663953465659761,1.0663953465659761
2013-08-14,0.9224270353302629,1.0641801505822495,1.0641801505822495,1.0641801505822495,1.0641801505822495,1.0641801505822495,1.0641801505822495,1.0641801505822495,1.0641801505822495
2013-08-15,0.9116743471582199,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439
2013-08-16,0.9051459293394796,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439
2013-08-19,0.9128264208909388,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439
2013-08-20,0.9062980030721984,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439
2013-08-21,0.9062980030721984,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439
2013-08-22,0.9032258064516145,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439,1.0512491655468439
2013-08-23,0.8974654377880201,1.0507235409640705,1.0507235409640705,1.0507235409640705,1.0507235409640705,1.0507235409640705,1.0507235409640705,1.0507235409640705,1.0507235409640705
2013-08-26,0.9174347158218141,1.0741029265567668,1.0741029265567668,1.0741029265567668,1.0741029265567668,1.0741029265567668,1.0741029265567668,1.0741029265567668,1.0741029265567668
2013-08-27,0.9174347158218141,1.0735658750934884,1.0735658750934884,1.0735658750934884,1.0735658750934884,1.0735658750934884,1.0735658750934884,1.0735658750934884,1.0735658750934884
2013-08-28,0.9132104454685116,1.0735658750934884,1.0735658750934884,1.0735658750934884,1.0735658750934884,1.0735658750934884,1.0735658750934884,1.0735658750934884,1.0735658750934884
2013-08-29,0.9105222734255006,1.0735658750934884,1.0735658750934884,1.0735658750934884,1.0735658750934884,1.0735658750934884,1.0735658750934884,1.0735658750934884,1.0735658750934884
2013-08-30,0.9089861751152087,1.0735658750934884,1.0735658750934884,1.0735658750934884,1.0735658750934884,1.0735658750934884,1.0735658750934884,1.0735658750934884,1.0735658750934884
2013-09-02,0.9097542242703548,1.0730290921559418,1.0730290921559418,1.0730290921559418,1.0730290921559418,1.0730290921559418,1.0730290921559418,1.0730290921559418,1.0730290921559418
2013-09-03,0.9235791090629814,1.0893351484318445,1.0893351484318445,1.0893351484318445,1.0893351484318445,1.0893351484318445,1.0893351484318445,1.0893351484318445,1.0893351484318445
2013-09-04,0.9231950844854084,1.0888822024241807,1.0888822024241807,1.0888822024241807,1.0888822024241807,1.0888822024241807,1.0888822024241807,1.0888822024241807,1.0888822024241807
2013-09-05,0.919354838709679,1.0833768248794284,1.0833768248794284,1.0833768248794284,1.0833768248794284,1.0833768248794284,1.0833768248794284,1.0833768248794284,1.0833768248794284
2013-09-06,0.9247311827957005,1.0751855351820485,1.0751855351820485,1.0751855351820485,1.0751855351820485,1.0751855351820485,1.0751855351820485,1.0751855351820485,1.0751855351820485
