date,current_default_nav,probe_50_d1_nav,probe_50_d2_nav,probe_50_d3_nav,probe_60_d1_nav,probe_60_d2_nav,probe_60_d3_nav,probe_70_d1_nav,probe_70_d2_nav,probe_70_d3_nav
2013-03-14,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-03-15,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-03-18,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-03-19,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-03-20,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-03-21,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-03-22,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-03-25,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-03-26,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-03-27,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-03-28,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-03-29,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-04-01,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-04-02,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-04-03,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-04-08,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-04-09,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-04-10,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-04-11,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-04-12,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-04-15,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-04-16,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-04-17,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-04-18,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-04-19,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-04-22,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-04-23,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-04-24,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-04-25,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-04-26,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-05-02,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-05-03,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-05-06,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-05-07,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-05-08,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-05-09,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-05-10,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-05-13,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-05-14,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-05-15,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-05-16,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-05-17,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-05-20,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.0829732465359618
2013-05-21,1.0824317599126938,1.0824317599126938,1.0824317599126938,1.0824317599126938,1.0824317599126938,1.0824317599126938,1.0824317599126938,1.0824317599126938,1.0824317599126938,1.0824317599126938
2013-05-22,1.0836740304864267,1.0836740304864267,1.0836740304864267,1.0836740304864267,1.0836740304864267,1.0836740304864267,1.0836740304864267,1.0836740304864267,1.0836740304864267,1.0836740304864267
2013-05-23,1.0720795051315855,1.0720795051315855,1.0720795051315855,1.0720795051315855,1.0720795051315855,1.0720795051315855,1.0720795051315855,1.0720795051315855,1.0720795051315855,1.0720795051315855
2013-05-24,1.0778767678090064,1.0778767678090064,1.0778767678090064,1.0778767678090064,1.0778767678090064,1.0778767678090064,1.0778767678090064,1.0778767678090064,1.0778767678090064,1.0778767678090064
2013-05-27,1.0753922266615403,1.0753922266615403,1.0753922266615403,1.0753922266615403,1.0753922266615403,1.0753922266615403,1.0753922266615403,1.0753922266615403,1.0753922266615403,1.0753922266615403
2013-05-28,1.0977530969887344,1.0977530969887344,1.0977530969887344,1.0977530969887344,1.0977530969887344,1.0977530969887344,1.0977530969887344,1.0977530969887344,1.0977530969887344,1.0977530969887344
2013-05-29,1.0940262852675353,1.0940262852675353,1.0940262852675353,1.0940262852675353,1.0940262852675353,1.0940262852675353,1.0940262852675353,1.0940262852675353,1.0940262852675353,1.0940262852675353
2013-05-30,1.0934792721249016,1.0934792721249016,1.0934792721249016,1.0934792721249016,1.0934792721249016,1.0934792721249016,1.0934792721249016,1.0934792721249016,1.0934792721249016,1.0934792721249016
2013-05-31,1.0934792721249016,1.0934792721249016,1.0934792721249016,1.0934792721249016,1.0934792721249016,1.0934792721249016,1.0934792721249016,1.0934792721249016,1.0934792721249016,1.0934792721249016
2013-06-03,1.0950302916682804,1.0950302916682804,1.0950302916682804,1.0950302916682804,1.0950302916682804,1.0950302916682804,1.0950302916682804,1.0950302916682804,1.0950302916682804,1.0950302916682804
2013-06-04,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-06-05,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-06-06,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-06-07,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-06-13,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-06-14,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-06-17,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-06-18,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-06-19,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-06-20,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-06-21,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-06-24,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-06-25,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-06-26,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-06-27,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-06-28,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-07-01,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-07-02,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-07-03,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-07-04,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-07-05,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-07-08,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-07-09,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-07-10,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-07-11,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-07-12,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-07-15,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-07-16,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-07-17,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-07-18,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-07-19,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-07-22,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-07-23,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-07-24,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-07-25,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-07-26,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-07-29,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-07-30,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-07-31,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-08-01,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463,1.0944827765224463
2013-08-02,1.0920313827666757,1.0920313827666757,1.0920313827666757,1.0920313827666757,1.0920313827666757,1.0920313827666757,1.0920313827666757,1.0920313827666757,1.0920313827666757,1.0920313827666757
2013-08-05,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924
2013-08-06,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924
2013-08-07,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924
2013-08-08,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924
2013-08-09,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924
2013-08-12,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924,1.0914853670752924
2013-08-13,1.0909396243917548,1.0909396243917548,1.0909396243917548,1.0909396243917548,1.0909396243917548,1.0909396243917548,1.0909396243917548,1.0909396243917548,1.0909396243917548,1.0909396243917548
2013-08-14,1.08867344320274,1.08867344320274,1.08867344320274,1.08867344320274,1.08867344320274,1.08867344320274,1.08867344320274,1.08867344320274,1.08867344320274,1.08867344320274
2013-08-15,1.075982828544257,1.075982828544257,1.075982828544257,1.075982828544257,1.075982828544257,1.075982828544257,1.075982828544257,1.075982828544257,1.075982828544257,1.075982828544257
2013-08-16,1.075444837129985,1.075444837129985,1.075444837129985,1.075444837129985,1.075444837129985,1.075444837129985,1.075444837129985,1.075444837129985,1.075444837129985,1.075444837129985
