date,current_default_nav,probe_50_d1_nav,probe_50_d2_nav,probe_50_d3_nav,probe_60_d1_nav,probe_60_d2_nav,probe_60_d3_nav,probe_70_d1_nav,probe_70_d2_nav,probe_70_d3_nav,hs300_benchmark
2016-08-31,1.7172535903518578,1.6624378778809485,1.592296800125261,1.607950984150854,1.6734948064193977,1.6168843752645787,1.629673414221104,1.6845063377951501,1.641675473845701,1.651469200857023,1.3654811643033113
2016-09-01,1.7133604189107483,1.658668978689153,1.5886869171919271,1.6043056117461194,1.6697008401561726,1.6132187500425832,1.625978795074446,1.6806874073800282,1.6379536449287286,1.6477251686623773,1.3509762006223085
2016-09-02,1.716281957102852,1.6614972597185345,1.5913958682407803,1.6070411950272496,1.6725479321749115,1.615969531570187,1.6287513344053013,1.6835532331546017,1.6407466031865112,1.6505347888434003,1.3570199354893928
2016-09-05,1.7308834342281512,1.6756326493793798,1.6049348618025594,1.620713293106177,1.6867773367733512,1.6297175885562503,1.6426081341308338,1.6978762666872889,1.6547054541175557,1.6645769139523128,1.3598403450940324
2016-09-06,1.7298108936134278,1.6761028374255054,1.605385211816394,1.6211680705998581,1.6872506520555044,1.6301748926849227,1.6430690553890959,1.69835269636577,1.6551697699236918,1.6650439997226256,1.3715248991703959
2016-09-07,1.7308272337389352,1.6755054426641935,1.6048130221547503,1.6205902556287493,1.6866639607036247,1.6296080477348707,1.6424977268765457,1.6977769079024205,1.6546086216648843,1.6644795038272435,1.3723307304860073
2016-09-08,1.726730925680084,1.6726275431586306,1.6036350912811779,1.6194007442843357,1.6838511043825473,1.628172691262996,1.641051017193448,1.695030282703043,1.6529083485656981,1.6627690874257766,1.3703161521969789
2016-09-09,1.7186023204224694,1.6632553519157107,1.595048505174089,1.6107297417549684,1.6744160244453408,1.6193736943676353,1.6321824230431479,1.6855325627611404,1.6438934184723812,1.653700377053856,1.363466586014283
2016-09-12,1.7090279342362718,1.6539893053869323,1.5861624410784116,1.6017563170098152,1.6650878014679293,1.6103521138976207,1.6230894847532138,1.6761424092081534,1.6347352378680782,1.6444875615828038,1.3364712369413052
2016-09-13,1.711424887860727,1.6563090659835484,1.5883870728330802,1.6040028195582166,1.6674231279777025,1.6126106722621338,1.6253659075929803,1.6784932400766084,1.6370279941624237,1.646793995750522,1.3364712369413052
2016-09-14,1.704715766844262,1.6498160097920833,1.5821602841681413,1.5977148141052757,1.6608865024847552,1.6062889223393702,1.6189941546475684,1.671913217574383,1.6306105235517765,1.6403382404994173,1.3284129237851925
2016-09-19,1.6965609534678703,1.6419238192422514,1.574591736906556,1.5900718589621763,1.6529413542491616,1.598604951412949,1.6112494059654696,1.6639153210710373,1.6228102058872305,1.6324913885575278,1.336874152599111
2016-09-20,1.6989623136284757,1.6442478444641087,1.5768204584025312,1.592322491458938,1.6552809740003986,1.6008676618891173,1.613530013758768,1.6662704736840181,1.6251071771623715,1.6348020628513105,1.3352624899678882
2016-09-21,1.7023230303209234,1.6475003304863618,1.5799395663386153,1.5954722639605876,1.6585552846519005,1.6040343375890747,1.6167217368520386,1.6695665226605743,1.6283218010380724,1.6380358641766257,1.3405003935193616
2016-09-22,1.712400206821766,1.6572529751488603,1.5892922741308946,1.6049169200685995,1.6683733709035398,1.6135296782767057,1.6262921826515855,1.6794497917164932,1.637960915293689,1.6477324824000814,1.3493645379910857
2016-09-23,1.7138376886323194,1.658644163375638,1.5906264124512564,1.6062641745660338,1.6697738941949594,1.6148841627915236,1.6276573807062773,1.6808596131575984,1.6393359087168107,1.6491156786077625,1.3461412127286405
2016-09-26,1.7143167487828805,1.6591077955666582,1.5910710319935208,1.6067131652507483,1.6702406374218481,1.6153355629767903,1.6281123513228268,1.6813294551179498,1.639794143771658,1.6495766473509093,1.3235779358915247
2016-09-27,1.7119216153581054,1.6567897965508473,1.5888480895806762,1.6044683686524237,1.66790708431333,1.6130787197173047,1.625837657154021,1.6789804094244563,1.6375031285515789,1.6472719646441667,1.3304275020742202
2016-09-28,1.701858535183852,1.6470507942478192,1.5795084647014057,1.5950369240781197,1.6581027319632726,1.6035966614628432,1.6162805988474473,1.6691109654502327,1.6278774978449075,1.6375889104083297,1.328412923785192
2016-09-29,1.6994590166287813,1.644728551323254,1.5772814524141987,1.592788017593695,1.6557649064687878,1.6013356862616264,1.614001740054571,1.6667576190061717,1.6255822881193593,1.6352800081729988,1.3344566586522761
2016-09-30,1.7047398214827125,1.649839289759569,1.582182609469723,1.5977373588913024,1.6609099386640298,1.6063115881115917,1.6190169996988082,1.6719368093477163,1.6306335325174703,1.6403613867294684,1.3384858152303327
2016-10-10,1.6538914441131263,1.6006284660622032,1.5349898253392156,1.5500806131881781,1.6113689035607202,1.5583990933272571,1.570725532384542,1.6220668686397717,1.5819955713646454,1.5914332665765811,1.353796610226947
2016-10-11,1.6509909403017475,1.5978213719310015,1.5322978446444298,1.5473621671000146,1.6085429734412127,1.5556660587463396,1.5679708803730525,1.6192221770177506,1.5792211545789125,1.588642298480283,1.3570199354893921
2016-10-12,1.6480891620104814,1.595013044364078,1.529604681094707,1.544642526528034,1.6057158016094597,1.5529318232714286,1.5652150179688817,1.6163762354396896,1.5764455187158666,1.5858501040340345,1.353796610226947
2016-10-13,1.6524437462183623,1.5992273907565262,1.5336462053897095,1.5487237838458328,1.6099584268467397,1.5570349825842926,1.5693506319613133,1.6206470276947964,1.5806108059579782,1.59004024008873,1.353796610226947
2016-10-14,1.6476085048248925,1.5945478665699673,1.5291585793315101,1.5441920390503805,1.6052475024082709,1.5524789182607104,1.5647585306241918,1.615904827174841,1.575985756050274,1.5853875985668902,1.3578257668050033
2016-10-17,1.6524472963221757,1.5992308265305253,1.5336495002693413,1.5487271111180763,1.6099618856752556,1.5570383277122837,1.5693540035481983,1.6206505094866615,1.5806142017361777,1.5900436561250895,1.3453353814130284
2016-10-18,1.6553484473910662,1.6020385470745437,1.5363420816889803,1.5514461638369377,1.6127884464108961,1.559771972179372,1.5721092702698631,1.6234958359115101,1.5833892376426641,1.5928352470356237,1.3622578390408653
2016-10-19,1.6553484473910662,1.6020385470745437,1.5363420816889803,1.5514461638369377,1.6127884464108961,1.559771972179372,1.5721092702698631,1.6234958359115101,1.5833892376426641,1.5928352470356237,1.361452007725254
2016-10-20,1.6654980291122963,1.6118612651733952,1.545761989343132,1.5609586804619235,1.622677076301299,1.5693355375562383,1.5817484803941457,1.633450116949216,1.5930976096106924,1.6026015361415358,1.359437429436226
2016-10-21,1.6606722470648863,1.6071908956980647,1.5412831425793705,1.5564358012718853,1.617975368003432,1.5647883864151841,1.5771653627399793,1.628717193756317,1.5884816078443447,1.5979579967394595,1.3662869956189219
2016-10-24,1.6650186084530605,1.6113972840837523,1.5453170352098946,1.5605093518968063,1.6222099818346296,1.5688837976773395,1.581293167397096,1.6329799214171843,1.5926390297187465,1.6021402205040993,1.3828065375889529
2016-10-25,1.6698447493471273,1.6160680008492125,1.5497962150220972,1.5650325674095507,1.626912039752991,1.5734312869459697,1.5858766258533197,1.6377131965517269,1.597255374732424,1.6067841052012128,1.3791802966687021
2016-10-26,1.6746056997753704,1.6221355485780327,1.5556149444936602,1.5709085019586695,1.633020301562894,1.579338754593709,1.5918308196832383,1.6438620114413074,1.603252290218784,1.612816796426517,1.3751511400906455
2016-10-27,1.6730833309573927,1.6203443053985154,1.553897156691203,1.5691738262453816,1.6309870725223352,1.5773723629832392,1.5898488745432184,1.6415838054959508,1.601030364732301,1.6105816156213055,1.3731365618016174
2016-10-28,1.6670145599014072,1.6155171832366644,1.5517762779514064,1.5670320967282134,1.6262095715361082,1.5747888595679804,1.587244936441146,1.63685711960504,1.59797107104173,1.6075040711328574,1.371121983512589
2016-10-31,1.6732621099637404,1.6201123195608778,1.5565795092385057,1.5718825495298443,1.6308351210198826,1.5795842874299255,1.5920782946057632,1.6415129547059548,1.6027568936265495,1.6123184444517695,1.3683015739079494
2016-11-01,1.6785435685604695,1.6252260169827342,1.5614926726823002,1.576844015252894,1.6359826637261148,1.5845700627991448,1.597103505865638,1.6466942007609808,1.6078158106509088,1.6174075414069975,1.376762802721868
2016-11-02,1.6905374490074894,1.6368389217128714,1.5726501765957142,1.5881112107888202,1.6476724290975053,1.5958924641053194,1.6085154637496366,1.6584605044463039,1.6193043123347308,1.628964579930806,1.3674957425923382
2016-11-03,1.6900585432145696,1.6363752279673438,1.572204666630673,1.587661320927407,1.6472056663697159,1.5954403699228534,1.6080597936465915,1.6579906856065174,1.6188455859006419,1.6285031168770012,1.3779715496952847
2016-11-04,1.680958688500839,1.6275644226307855,1.5637393776002846,1.579112807970235,1.6383365462390678,1.5868499718984723,1.5994014483177115,1.6490634952341408,1.6101291661678434,1.6197346976858815,1.3735394774594225
2016-11-07,1.6752036230908505,1.621992162125345,1.5583856336541497,1.5737064303109933,1.6327274054245546,1.5814171046623007,1.5939256088370233,1.6434176287739954,1.604616598409209,1.6141892436567145,1.3747482244328393
2016-11-08,1.67808362931966,1.6247806873324373,1.5610648066632973,1.576411942798634,1.6355343866373189,1.5841358733236113,1.5966658820900383,1.6462429885942373,1.60737525158699,1.616964354104262,1.3820007062733408
2016-11-09,1.7102299061357908,1.655905864187698,1.5909694076772907,1.6066105418458132,1.6668655671676122,1.6144824361578307,1.6272524765432288,1.6777793088903958,1.638167000509457,1.6479397970563667,1.3767628027218677
2016-11-10,1.685397248510922,1.63186199544417,1.5678684208153797,1.5832824446238984,1.6426625627717406,1.5910400384809842,1.6036246569885348,1.6534178362028424,1.6143807013048521,1.624011596163681,1.390864850745065
2016-11-11,1.6643073149355279,1.6114419662086084,1.5482491643586782,1.5634703073858036,1.6221073824626169,1.571130827903476,1.5835579709145937,1.6327280715976735,1.594179421288524,1.603689801572511,1.4029523204792342
2016-11-14,1.6229550782914093,1.5714032492439451,1.5097805682922725,1.5246235189610498,1.581803667073152,1.5320937022408687,1.5442120740569107,1.5921604690964384,1.5545696184049376,1.563843698882663,1.4049668987682622
2016-11-15,1.6355370632442463,1.5835855778254861,1.521485166063603,1.5364431869425594,1.5940666250586615,1.5439712829365864,1.5561836026220932,1.60450371835369,1.5666214439967465,1.5759674219302813,1.4033552361370398
2016-11-16,1.6418159799875982,1.5896650499588878,1.5273262313006135,1.542341676844443,1.6001863345088683,1.5498986736130502,1.5621578770655298,1.6106634963791158,1.572635789887321,1.5820176475441885,1.4037581517948456
2016-11-17,1.6389207864887223,1.5868618198928326,1.5246329300845067,1.5396218972526527,1.5973645511122325,1.5471655679431964,1.5594031534028132,1.6078232374582415,1.569862589376131,1.5792279029783503,1.4069814770572906
2016-11-18,1.6249211685776255,1.5733068882943368,1.5116095560130924,1.5264704878210391,1.5837199054620836,1.5339497206765238,1.5460827730055577,1.5940892539865803,1.5564528647540667,1.5657381800957662,1.402146489163623
2016-11-21,1.6355644929419597,1.5836121362414826,1.521510682989583,1.5364689547304735,1.5940933592529778,1.5439971769786849,1.5562097014777936,1.604530627589172,1.5666477179061589,1.575993852581693,1.4085931396885134
2016-11-22,1.6384625031177151,1.586418093515,1.5242066044655336,1.5391913803423989,1.5969178879072465,1.5467329416333535,1.5589671051570455,1.6073736497421538,1.569423616409647,1.5787863112352154,1.4226951877117107
2016-11-23,1.6394280795468088,1.5873529992054696,1.5251048477683495,1.5400984544523615,1.5978589813218513,1.5476444601256607,1.5598858334694772,1.608320904931689,1.5703485069386547,1.5797167193744335,1.4251126816585442
2016-11-24,1.6220372654239594,1.5719293263386958,1.5102860152394262,1.525133935056873,1.5823332260377523,1.5326066192175571,1.544729048043053,1.5926934953291139,1.5550900599076718,1.5643672451780826,1.4291418382366008
2016-11-25,1.6398719012715868,1.5795437994148314,1.517601886257044,1.5325217298459937,1.5916571346095343,1.5416375134432159,1.5538313737574634,1.603748177920661,1.565883741845826,1.5752253188769918,1.4448555488910206
2016-11-28,1.6455414862777116,1.5861947535696732,1.5209875011734009,1.535940629410625,1.5984390320869404,1.545764596580152,1.5579911008037741,1.6106621393557417,1.5707743993775247,1.580145152555581,1.4513021994159105
2016-11-29,1.6014545692804676,1.5436978387089755,1.4806080317898398,1.4951641814960914,1.5556140717195304,1.5046520472547928,1.5165533643450815,1.5675097006961696,1.5289201557386207,1.5380412194725723,1.4625838378344687
2016-11-30,1.5868958913779179,1.5281345577714458,1.465680810814795,1.4800902080662808,1.5399306534873762,1.4894824188874696,1.5012637490627296,1.5517063528955146,1.5135058607139469,1.522534967541708,1.4492876211268826
2016-12-01,1.6018957413381205,1.5425789767217457,1.4795348968775424,1.4940804963827259,1.5544865729253996,1.5035614853990553,1.515454176493403,1.5663735800288054,1.5278120045183043,1.536926457365566,1.4629867534922743
2016-12-02,1.5842488590319996,1.5255855426625693,1.4632359720978394,1.4776213336574961,1.5373619618218426,1.4869978777383663,1.4987595559867284,1.549118018695522,1.510981247101413,1.5199952928669094,1.4468701271800488
2016-12-05,1.5510872348571894,1.4949973613560519,1.433897907494374,1.4479948407520828,1.5065376618354398,1.4571833839491262,1.4687092390747138,1.5180580082956119,1.4806858837510088,1.4895191967693273,1.417860199818043
2016-12-06,1.5496712556393661,1.4922883169552688,1.4312995797661776,1.445370968351302,1.503807705567382,1.4545428612370186,1.4660478306713676,1.5153071763184192,1.4780027727928358,1.4868200792028543,1.415442705871209
2016-12-07,1.5473107510610884,1.4900152197474161,1.4291193823864883,1.443169337020988,1.5015170616898994,1.4523272590112197,1.463814703739652,1.5129990161107751,1.4757514357436465,1.4845553113746703,1.4218893563960993
2016-12-08,1.5567708590438465,1.5004754563148914,1.4391521167000754,1.4533007051252178,1.5120580437330489,1.4625229177543737,1.4740910068868516,1.523620604014796,1.4861115373909886,1.4949772181771481,1.4251126816585442
2016-12-09,1.5308927782723392,1.487037110173756,1.4262629859831617,1.4402848588210113,1.4959292658536452,1.446922519752614,1.4583672147198479,1.504762266586394,1.467717461625334,1.4764734090570368,1.4331709948146572
2016-12-12,1.5485988335370549,1.5038598789759732,1.4345109480907157,1.4486139082714886,1.5129282926695191,1.4569634411530326,1.4684875566013558,1.5219377757154482,1.479600227551304,1.4884270638812531,1.3952969229809273
2016-12-13,1.545844316139565,1.5025372229698373,1.432890972666486,1.4479768748905422,1.511597660925746,1.455390894508368,1.4677126291308535,1.5205992200639828,1.4780771632537433,1.487510705970332,1.393282344691899
2016-12-14,1.5529029513956443,1.5093981093507585,1.4394338402969338,1.4549526025111013,1.5184999190839692,1.462036501295608,1.4747096479637833,1.5275425811470151,1.4848263600951195,1.494527325619558,1.3836123689045636
2016-12-15,1.5462266704352157,1.5051744876807558,1.435405993751513,1.450881331119728,1.5135226863311333,1.457244340381645,1.4698759478966827,1.5218032963222992,1.4792475687075608,1.488912085752653,1.3678986582501438
2016-12-16,1.551567695203558,1.5099961152818362,1.4378851060032425,1.4533871710698483,1.5184469938207885,1.460264535905752,1.47292232291823,1.5268308981105028,1.4828243331223976,1.4925122186024866,1.3678986582501438
2016-12-19,1.551567695203558,1.5099961152818362,1.4375256347267418,1.4533871710698483,1.5184469938207885,1.459972482998571,1.47292232291823,1.5268308981105028,1.4826019094724292,1.4925122186024866,1.3638695016720872
2016-12-20,1.5622497447402435,1.5203919577278386,1.4474225409899208,1.4630274306404345,1.5289010178746323,1.4700239286646541,1.4827663115238954,1.5373426426758077,1.4928091515342017,1.5025622718335152,1.3537966102269463
2016-12-21,1.6210010171920135,1.5775690911808515,1.501855525437405,1.5180472656388784,1.5863981501707725,1.5253068798281113,1.5385284634102643,1.5951572377849834,1.5489489828739496,1.5590688871845193,1.368704489565755
