date,hs300_benchmark_nav,baseline_nav,confirm60_top2_nav,confirm60_top3_nav,slope_r2_020_nav,tie_r2_gap005_nav,leader_margin005_nav,continuous_transition_nav,extreme_volcap_nav,combo_confirm_tie_volcap_nav
2015-11-24,1.510398289410979,1.575789402886398,1.5654807382128042,1.5654807382128042,1.5622609394452343,1.5654807382128042,1.5428478318285679,1.6021072589456355,1.5455322560197469,1.5455322560197469
2015-11-25,1.519518573122308,1.582342692132275,1.5719911564625815,1.5719911564625815,1.568757967407833,1.5719911564625815,1.5492641258370352,1.6116354847450292,1.5519597138348442,1.5519597138348442
2015-11-26,1.512380959783007,1.5746737394411086,1.5643723733318564,1.5643723733318564,1.5613890625504891,1.5643723733318564,1.541755491110663,1.603824562149457,1.544438014721767,1.544438014721767
2015-11-27,1.430694940455451,1.5140020020278526,1.5040975446647895,1.5040975446647895,1.4757266898579582,1.5040975446647895,1.4823520845705174,1.5419278331888941,1.484931251299455,1.484931251299455
2015-11-30,1.4310914745298566,1.5013738801614371,1.491552034772753,1.491552034772753,1.4634178181021165,1.491552034772753,1.4699879511362028,1.533987825984371,1.4725456053230679,1.4725456053230679
2015-12-01,1.4421944286132136,1.5195306691840034,1.5095900438052774,1.5095900438052774,1.481115587409444,1.5095900438052774,1.4877651760148083,1.5500647465911699,1.490353761063118,1.490353761063118
2015-12-02,1.504053744220489,1.5137785050356531,1.5038755097686949,1.5038755097686949,1.4755088430677623,1.5038755097686949,1.482133259739481,1.5541414636336557,1.484712045731798,1.484712045731798
2015-12-03,1.507226016815734,1.5169712885949165,1.5070474064410255,1.5070474064410255,1.478620910229519,1.5070474064410255,1.485259298779269,1.5574193786637294,1.4878435238140164,1.4878435238140164
2015-12-04,1.4786755634585298,1.4868968239486422,1.4771696860872998,1.4771696860872998,1.4493067546985146,1.4771696860872998,1.4558135349684977,1.5276477210605748,1.458346526875084,1.458346526875084
2015-12-07,1.4818478360537746,1.5071667421424644,1.4973070004006552,1.4973070004006552,1.469064231399203,1.4973070004006552,1.4756597144639285,1.53437863371531,1.4782272370372733,1.4782272370372733
2015-12-08,1.4596419278870603,1.4845814230201797,1.474869432291895,1.474869432291895,1.4470498891572026,1.474869432291895,1.453546537046219,1.5113855367155622,1.45607558456896,1.45607558456896
2015-12-09,1.4616245982590883,1.4852600311979505,1.4755436010793912,1.4755436010793912,1.4477113415189236,1.4755436010793912,1.4542109590519874,1.5120521821463322,1.456741162612588,1.456741162612588
2015-12-10,1.458848859738249,1.48472744131675,1.4750144953506312,1.4750144953506312,1.4471922159818482,1.4750144953506312,1.4536895028586923,1.5088213312197476,1.4562187991298043,1.4562187991298043
2015-12-11,1.4517112463989479,1.48472744131675,1.4750144953506312,1.4750144953506312,1.4471922159818482,1.4750144953506312,1.4536895028586923,1.509250421174609,1.4562187991298043,1.4562187991298043
2015-12-14,1.4961230627323765,1.4905226454448273,1.4807717878034796,1.4807717878034796,1.4528409122144317,1.4807717878034796,1.4593635593713394,1.5139118939722591,1.461902728018878,1.461902728018878
2015-12-15,1.4818478360537741,1.4905226454448273,1.4807717878034796,1.4807717878034796,1.4528409122144317,1.4807717878034796,1.4593635593713394,1.5139118939722591,1.461902728018878,1.461902728018878
2015-12-16,1.4822443701281798,1.4899264363866491,1.4801794790883582,1.4801794790883582,1.452259775849546,1.4801794790883582,1.458779813947591,1.5132940955832037,1.4613179669276706,1.4613179669276706
2015-12-17,1.5100017553365728,1.4904616591747544,1.4807112004997955,1.4807112004997955,1.4527814677313062,1.4807112004997955,1.4593038480073837,1.5145297455557811,1.4618429127622203,1.4618429127622203
2015-12-18,1.5155532323782512,1.4845747370020712,1.4748627900130817,1.4748627900130817,1.447043372167556,1.4748627900130817,1.4535399907980187,1.5077430835833918,1.4560690269308434,1.4560690269308434
2015-12-21,1.5552066398188127,1.495824559095727,1.4860390168386206,1.4860390168386206,1.458008788790206,1.4860390168386206,1.464554637548315,1.516360300388494,1.4671028382309959,1.4671028382309959
2015-12-22,1.5571893101908407,1.501706264243199,1.4918822444294069,1.4918822444294069,1.4637417992197654,1.4918822444294069,1.4703133867933664,1.519604835242575,1.4728716072106351,1.4728716072106351
2015-12-23,1.555206639818813,1.499035377156951,1.4892288300329117,1.4892288300329117,1.461138434525733,1.4892288300329117,1.4676983340823067,1.5174824665394515,1.4702520045299583,1.4702520045299583
2015-12-24,1.5365695383217493,1.499569792621178,1.4897597494019077,1.4897597494019077,1.4615131735595293,1.4896107734269677,1.4682215776951704,1.517911238538916,1.4707761585422687,1.4706290809264146
2015-12-25,1.5445002198098614,1.5022416318953358,1.4924141097571895,1.4924141097571895,1.4646217372137595,1.492779099236818,1.4708375626888366,1.5198432784384637,1.4733966951276447,1.4737570336486523
2015-12-28,1.4981057331044045,1.4988869460623178,1.4890813699604086,1.4890813699604086,1.4613510611199527,1.4894455443747303,1.467553005910845,1.5171359262393314,1.4701064234998213,1.4704659573416707
2015-12-29,1.511984425708601,1.5014086029245166,1.4915865303828126,1.4915865303828126,1.4638095693757192,1.4919513174670314,1.4700219480266714,1.5196595553957044,1.4725796613652387,1.4729398000699043
2015-12-30,1.5115878916341954,1.4996556950228743,1.4898450898382478,1.4898450898382478,1.462100558680256,1.4902094510303001,1.468305684323863,1.5178907157899155,1.470860411509352,1.4712201297488758
2015-12-31,1.4981057331044045,1.4908226227794774,1.4810698027148852,1.4810698027148852,1.4536340521043793,1.481580175812753,1.4596572657381388,1.5088689903369803,1.4621969454098107,1.4625545448848691
2016-01-04,1.4017479530238408,1.5008250807572807,1.4910068255621969,1.4910068255621969,1.4660081770998914,1.494192193438399,1.4694506242768766,1.5182961508604742,1.4720073435606424,1.4723673422974692
2016-01-05,1.3985756804285958,1.5134930845486574,1.5035919564754276,1.5035919564754276,1.4783823020954039,1.5068042110640454,1.481853805912266,1.5311116225914159,1.4844321056786578,1.4847951430543118
2016-01-06,1.4203850545209045,1.526161088340034,1.5161770873886582,1.5161770873886582,1.4907564270909164,1.5194162286896917,1.494256987547655,1.5439270943223575,1.4968568677966732,1.4972229438111542
2016-01-07,1.3815247152291545,1.5594979404226037,1.5492958529497909,1.5492958529497909,1.5233199139212115,1.5526057487571816,1.5268969392197311,1.5776520199300978,1.5295536102125025,1.5299276826449495
2016-01-08,1.3513881255743279,1.5588312033809522,1.5486334776385684,1.5486334776385684,1.5226686441846056,1.5519419583558318,1.5262441401862896,1.5769775214179431,1.528899675364186,1.5292735878682737
2016-01-11,1.2819946625533458,1.5648318367558147,1.5545948554395723,1.5545948554395723,1.5285300718140589,1.55791607196798,1.5321193314872634,1.5830480080273366,1.5347850889990353,1.535160440858357
2016-01-12,1.291114946264675,1.5454964625479244,1.5353859714141154,1.5353859714141154,1.5096432494524876,1.538666150328836,1.5131881595174592,1.5634875511748472,1.5158209783978542,1.5161916923347558
2016-01-13,1.2732709129164224,1.5334951957981993,1.5234632158121075,1.5234632158121075,1.4979203941935813,1.5267179231045394,1.5014377769155116,1.5513465779560605,1.5040501511281554,1.5044179863545892
2016-01-14,1.2946837529343256,1.544829725506273,1.5347235961028929,1.5347235961028929,1.5089919797158817,1.5380023599274861,1.5125353604840177,1.5628130526626924,1.5151670435495377,1.5155375975580798
2016-01-15,1.2566164817913867,1.5361621439648048,1.5261127170569981,1.5261127170569981,1.5005254731400048,1.5293730847099385,1.5040489730492776,1.5540445720046798,1.5066658905214219,1.5070343654612928
2016-01-18,1.2574095499401978,1.5421627773396676,1.5320740948580023,1.5320740948580023,1.5063869007694584,1.535347198322087,1.5099241643502517,1.5601150586140735,1.5125513041562715,1.5129212184513763
2016-01-19,1.2934941507111088,1.5408293032563647,1.5307493442355569,1.5307493442355569,1.5050843612962463,1.5340196175193872,1.5086185662833684,1.5587660615897638,1.5112434344596382,1.5116130288980243
2016-01-20,1.2768397195860732,1.5528305700060898,1.5426720998375647,1.5426720998375647,1.5168072165551527,1.5459678447436835,1.5203689488853158,1.5709070348085503,1.5230142617293367,1.5233867348781907
2016-01-21,1.24017439472576,1.5668320478807691,1.5565819813732404,1.5565819813732404,1.5304838810238768,1.5599074431720292,1.534077728587588,1.5850715035638012,1.5367468935439852,1.5371227251883848
2016-01-22,1.2522618644599293,1.5568309922559982,1.5466463517049005,1.5466463517049005,1.520714834974788,1.549950587151782,1.5242857430859649,1.574954025881479,1.5269378708192363,1.527311303538246
2016-01-25,1.257096852353597,1.5594979404226037,1.549295852949791,1.549295852949791,1.5233199139212117,1.5526057487571812,1.526896939219731,1.577652019930098,1.5295536102125027,1.5299276826449497
2016-01-26,1.1861836965798043,1.5861674220886592,1.5757908653986972,1.5757908653986972,1.5493707033854478,1.5791573648111732,1.553008900557392,1.6046319604162904,1.5557110041451663,1.556091473711986
2016-01-27,1.1732903955300238,1.5835004739220535,1.5731413641538066,1.5731413641538066,1.5467656244390242,1.576502203205774,1.550397704423626,1.6019339663676713,1.5530952647518999,1.5534750946052822
2016-01-28,1.1479067090882686,1.5741661553389343,1.5638681097966896,1.5638681097966896,1.5376478481265416,1.567209137586877,1.5412585179554448,1.5924909871975041,1.5439401768754677,1.5443177677318196
2016-01-29,1.1805428773705255,1.5754996294222368,1.5651928604191345,1.5651928604191345,1.5389503875997532,1.5685367183895764,1.5425641160223276,1.5938399842218134,1.5452480465721006,1.5456259572851712
2016-02-01,1.167649576320745,1.5888343702552647,1.5784403666435878,1.5784403666435878,1.5519757823318714,1.5818125264165726,1.5556200966911582,1.6073299544649098,1.5583267435384325,1.5587078528186895
2016-02-02,1.1926303471046946,1.592834792505173,1.5824146185109234,1.5824146185109234,1.5558834007515066,1.585795268824671,1.559536890891807,1.6113769455378384,1.5622503526283318,1.5626324214787448
2016-02-03,1.1869895278954157,1.5995021629216872,1.5890383716231502,1.5890383716231502,1.562396098117566,1.5924331728381693,1.5660648812262226,1.6181219306593868,1.568789701111498,1.569173369245504
2016-02-04,1.2027032385498357,1.6141703778380176,1.6036106284700484,1.6036106284700484,1.5767240323228957,1.6070365616678646,1.580426459961936,1.6329608979267922,1.5831762677744627,1.5835634543323738
2016-02-05,1.1886011905266383,1.6341724890875595,1.6234818878067283,1.6234818878067283,1.596262124421073,1.6269502737083588,1.6000104309651821,1.6531958532914368,1.6027943132239608,1.6031862976326514
2016-02-15,1.184169118290776,1.6981792450860933,1.687069917684103,1.687069917684103,1.6587840191352399,1.6906741522379394,1.6626791381755686,1.7179477104582983,1.6655720586623532,1.6659793961935385
2016-02-16,1.217611117888644,1.6748434486282946,1.66388678179131,1.66388678179131,1.635989578354033,1.6674414881906963,1.639831172005115,1.6943402625328798,1.6426843389712724,1.6430860790098816
2016-02-17,1.2301015032806188,1.6888449265029737,1.6777966633269856,1.6777966633269856,1.6496662428227569,1.681381086619042,1.653539951707387,1.7085047312881307,1.6564169707859207,1.6568220693200755
2016-02-18,1.228489840649396,1.6915118746695792,1.6804461645718762,1.6804461645718762,1.6522713217691805,1.684036248224441,1.656151147841153,1.7112027253367499,1.659032710179187,1.6594384484267792
2016-02-19,1.2252665153869509,1.7161811452106808,1.7049540510871146,1.7049540510871146,1.676368302023599,1.7085964930743838,1.6803047120784895,1.7361591702864778,1.683228299566901,1.683639955163788
2016-02-22,1.2506502018287062,1.7035131414193043,1.6923689201738845,1.6923689201738845,1.6639941770280873,1.6959844754487379,1.6679015304431009,1.7233436985555368,1.670803537448886,1.671212154406946
2016-02-23,1.2409802260413711,1.7048466155026072,1.6936936707963297,1.6936936707963297,1.665296716501299,1.6973120562514374,1.6692071285099839,1.7246926955798463,1.6721114071455192,1.6725203439602978
2016-02-24,1.2502472861709009,1.718181356335635,1.7069411770207827,1.7069411770207827,1.678322111233417,1.7105878642784333,1.6822631091788143,1.7381826658229425,1.6851901041118509,1.685602239493816
2016-02-25,1.170469985925384,1.7428506268767363,1.731449063536021,1.731449063536021,1.7024190914878354,1.7351481091283758,1.7064166734161508,1.7631391107726704,1.7093856934995646,1.7098037462308244
2016-02-26,1.181751624343942,1.7415171527934337,1.7301243129135757,1.7301243129135757,1.7011165520146239,1.7338205283256765,1.705111075349268,1.761790113748361,1.7080778238029317,1.7084955566774729
2016-02-29,1.153950443955353,1.7248487267521488,1.7135649301330094,1.7135649301330094,1.6848348085994762,1.7172257682919314,1.6887910995132298,1.7449276509444906,1.6917294525950168,1.6921431872605752
2016-03-01,1.175707889476858,1.750851471376553,1.739397567270693,1.739397567270693,1.7102343283271064,1.7431135939445734,1.7142502618174493,1.771233092918528,1.7172329116793636,1.7176528835509355
2016-03-02,1.228489840649397,1.7300096048230515,1.7186920462295285,1.7186920462295285,1.6898759619956742,1.7223638378935795,1.6938440904315841,1.7494592013057735,1.6967912352884114,1.697206207879435
2016-03-03,1.2256694310447573,1.7417430032989225,1.7303486859264992,1.7303486859264992,1.7013371631252014,1.7340453806862293,1.705332204493856,1.7608421058885766,1.70829933769345,1.7087171247421238
2016-03-04,1.240577310383566,1.7598459493018763,1.7483332041753339,1.7483332041753339,1.7190201477782412,1.7520683208293952,1.7230567119307045,1.772962466363758,1.7260546842678717,1.7264768136198407
2016-03-07,1.2502472861709015,1.7587838016146329,1.7472780049574235,1.7472780049574235,1.7179826403333354,1.7510108672973972,1.72201676823433,1.7702053962571689,1.7250129311577893,1.7254348057353475
2016-03-08,1.2458152139350394,1.765688804082278,1.754137835554463,1.754137835554463,1.724727457041326,1.7578853531486216,1.728777422968055,1.768496129201567,1.7317853488565593,1.7322088797178496
2016-03-09,1.2272810936759797,1.7508310170005938,1.7393772467053195,1.7393772467053195,1.7102143484621652,1.7430932299666047,1.7142302350362426,1.751929010180581,1.7172128500532584,1.7176328170184958
2016-03-10,1.2107615517059485,1.7407547119690094,1.7293668599046415,1.7293668599046415,1.70037179868028,1.73306145710384,1.7043645732020234,1.7294240126270088,1.707330022805352,1.7077475727953337
2016-03-11,1.2083440577591147,1.7357154443101446,1.7243605586563897,1.7243605586563897,1.6954494345159208,1.728044460457753,1.69943065045369,1.7251491690967913,1.7023875154504815,1.702803856685349
2016-03-14,1.2345335755164812,1.7200236469629393,1.708771415557704,1.708771415557704,1.6801216634656198,1.7124220129135121,1.6840668870787854,1.7344976793901818,1.6869970204321703,1.6874095977192627
2016-03-15,1.2305044189384249,1.712867023769182,1.701661610313455,1.701661610313455,1.6731310632571152,1.7052970183724452,1.6770598717013008,1.728269073560357,1.6799778134430443,1.6803886740908411
2016-03-16,1.2385627320945376,1.7229897215768382,1.7117180863930679,1.7117180863930679,1.683018929571854,1.7153749789786898,1.686970956479629,1.7388181830921068,1.6899061426671245,1.6903194314182832
2016-03-17,1.2587085149848196,1.7368215186470035,1.7254593971599441,1.7254593971599441,1.69652984957768,1.7291456465058057,1.7005136025216114,1.7637009223042757,1.7034723517630244,1.7038889583088663
2016-03-18,1.2764368039282679,1.7352583792802212,1.7239064837025002,1.7239064837025002,1.69652984957768,1.7275894154239504,1.698983140279342,1.7574902283659615,1.7019392266464377,1.7023554582463882
2016-03-21,1.3046408999746626,1.7733345382305996,1.7617335520358464,1.7617335520358464,1.673758762737902,1.7642612635084218,1.7362633245307058,1.7960542128930133,1.7392842752521411,1.7397096400744112
2016-03-22,1.2957767555029385,1.763576844345199,1.7520396920574817,1.7520396920574817,1.6599305202104273,1.75384501858074,1.7267096133386126,1.7860213934985307,1.7297139414139837,1.7301369656853673
2016-03-23,1.2981942494497725,1.7489086657399404,1.7374674712841118,1.7374674712841118,1.6461243980554234,1.739257782384612,1.7123480701548952,1.7945446356362154,1.7153274103648724,1.7157469162210608
